Time,Fc,Zs,Zus,Zr
0.23,0.225927,0.00272255,0.00272255,0.00302568
0.232,0.228606,0.00273229,0.00273229,0.00304106
0.234,0.231296,0.00273716,0.00273716,0.00305644
0.236,0.233999,0.00275178,0.00275178,0.0030938
0.238,0.236714,0.00276152,0.00276152,0.00313555
0.24,0.239442,0.00277126,0.00277126,0.00315532
0.242,0.242182,0.00277613,0.00277613,0.0031751
0.244,0.244934,0.002781,0.002781,0.00319048
0.246,0.247698,0.002781,0.002781,0.00320586
0.248,0.250475,0.00279074,0.00279074,0.00324102
0.25,0.253264,0.00280048,0.00280048,0.00328277
0.252,0.256065,0.00281022,0.00281022,0.00330254
0.254,0.258879,0.00281022,0.00281022,0.00332012
0.256,0.261704,0.00281509,0.00281509,0.0033377
0.258,0.264543,0.00281996,0.00281996,0.00335308
0.26,0.267393,0.0028297,0.0028297,0.00339043
0.262,0.270256,0.00283944,0.00283944,0.00342999
0.264,0.273131,0.00284431,0.00284431,0.00344976
0.266,0.276018,0.00284918,0.00284918,0.00346514
0.268,0.278918,0.00285405,0.00285405,0.00347833
0.27,0.28183,0.00285405,0.00285405,0.00349371
0.272,0.284754,0.00286867,0.00286867,0.00352447
0.274,0.28769,0.00288328,0.00288328,0.00355963
0.276,0.290639,0.00288815,0.00288815,0.0035772
0.278,0.2936,0.00289789,0.00289789,0.00359259
0.28,0.296573,0.00290276,0.00290276,0.00360577
0.282,0.299559,0.00290763,0.00290763,0.00361895
0.284,0.302557,0.00292711,0.00292711,0.00364752
0.286,0.305567,0.00294659,0.00294659,0.00367828
0.288,0.308589,0.00295633,0.00295633,0.00369586
0.29,0.311624,0.00296607,0.00296607,0.00370904
0.292,0.314671,0.00298068,0.00298068,0.00372223
0.294,0.31773,0.00299043,0.00299043,0.00373541
0.296,0.320802,0.00300991,0.00300991,0.00376617
0.298,0.323885,0.00303913,0.00303913,0.00379913
0.3,0.326982,0.00305374,0.00305374,0.00381671
0.302,0.33009,0.00306835,0.00306835,0.00383209
0.304,0.333211,0.00308296,0.00308296,0.00384528
0.306,0.336343,0.00309757,0.00309757,0.00385846
0.308,0.339489,0.00312193,0.00312193,0.00388702
0.31,0.342646,0.00315602,0.00315602,0.00391779
0.312,0.345816,0.0031755,0.0031755,0.00393317
0.314,0.348998,0.00319498,0.00319498,0.00394855
0.316,0.352192,0.00320959,0.00320959,0.00395953
0.318,0.355399,0.0032242,0.0032242,0.00397272
0.32,0.358618,0.0032583,0.0032583,0.00400128
0.322,0.361849,0.00329726,0.00329726,0.00402985
0.324,0.365092,0.00331674,0.00331674,0.00404523
0.326,0.368348,0.00334109,0.00334109,0.00405841
0.328,0.371616,0.00336058,0.00336058,0.0040694
0.33,0.374896,0.00338006,0.00338006,0.00408039
0.332,0.378188,0.00342389,0.00342389,0.00410675
0.334,0.381493,0.0034726,0.0034726,0.00413752
0.336,0.38481,0.00349695,0.00349695,0.0041507
0.338,0.388139,0.0035213,0.0035213,0.00416388
0.34,0.391481,0.00354565,0.00354565,0.00417487
0.342,0.394834,0.00356513,0.00356513,0.00418586
0.344,0.3982,0.00360897,0.00360897,0.00421003
0.346,0.401579,0.00365767,0.00365767,0.00423859
0.348,0.404969,0.00368202,0.00368202,0.00425397
0.35,0.408372,0.00370637,0.00370637,0.00426716
0.352,0.411787,0.00372586,0.00372586,0.00427595
0.354,0.415214,0.00374534,0.00374534,0.00428693
0.356,0.418654,0.00378917,0.00378917,0.00430891
0.358,0.422106,0.003833,0.003833,0.00433527
0.36,0.42557,0.00385249,0.00385249,0.00434626
0.362,0.429046,0.00387684,0.00387684,0.00435725
0.364,0.432535,0.00389632,0.00389632,0.00436604
0.366,0.436036,0.00391093,0.00391093,0.00437263
0.368,0.439549,0.00394989,0.00394989,0.0043924
0.37,0.443074,0.00398886,0.00398886,0.00441438
0.372,0.446612,0.00400834,0.00400834,0.00442536
0.374,0.450161,0.00402782,0.00402782,0.00443415
0.376,0.453723,0.00404243,0.00404243,0.00444074
0.378,0.457298,0.00405704,0.00405704,0.00444514
0.38,0.460884,0.00409114,0.00409114,0.00446052
0.382,0.464483,0.00412523,0.00412523,0.0044759
0.384,0.468094,0.00413984,0.00413984,0.00448469
0.386,0.471717,0.00415445,0.00415445,0.00449128
0.388,0.475353,0.00416419,0.00416419,0.00449787
0.39,0.479001,0.0041788,0.0041788,0.00450447
0.392,0.482661,0.00419828,0.00419828,0.00451545
0.394,0.486333,0.00422264,0.00422264,0.00452864
0.396,0.490017,0.00423238,0.00423238,0.00453523
0.398,0.493714,0.00424212,0.00424212,0.00454182
0.4,0.497423,0.00424699,0.00424699,0.00454621
0.402,0.501144,0.00425186,0.00425186,0.00455061
0.404,0.504877,0.00426647,0.00426647,0.00456159
0.406,0.508623,0.00428108,0.00428108,0.00457258
0.408,0.512381,0.00428595,0.00428595,0.00457917
0.41,0.516151,0.00429569,0.00429569,0.00458357
0.412,0.519933,0.00429569,0.00429569,0.00458577
0.414,0.523728,0.00430056,0.00430056,0.00459016
0.416,0.527535,0.00430543,0.00430543,0.00459895
0.418,0.531353,0.00430543,0.00430543,0.00460774
0.42,0.535185,0.00430543,0.00430543,0.00460994
0.422,0.539028,0.00430543,0.00430543,0.00461433
0.424,0.542884,0.00430543,0.00430543,0.00461653
0.426,0.546752,0.00430543,0.00430543,0.00461872
0.428,0.550632,0.00429569,0.00429569,0.00462312
0.43,0.554524,0.00429569,0.00429569,0.00462971
0.432,0.558428,0.00429082,0.00429082,0.00463191
0.434,0.562345,0.00429082,0.00429082,0.00463411
0.436,0.566274,0.00428595,0.00428595,0.0046363
0.438,0.570215,0.00428108,0.00428108,0.0046385
0.44,0.574168,0.00427621,0.00427621,0.00464289
0.442,0.578134,0.00426647,0.00426647,0.00464509
0.444,0.582111,0.00426647,0.00426647,0.00464509
0.446,0.586101,0.0042616,0.0042616,0.00464509
0.448,0.590103,0.0042616,0.0042616,0.00464509
0.45,0.594118,0.00425673,0.00425673,0.00464729
0.452,0.598144,0.00424243,0.00425186,0.00464729
0.454,0.602183,0.00422327,0.00424212,0.00464729
0.456,0.606234,0.00421384,0.00424212,0.00464729
0.458,0.610297,0.00419955,0.00423725,0.00464729
0.46,0.614372,0.00419012,0.00423725,0.00464729
0.462,0.61846,0.00418525,0.00423238,0.00464729
0.464,0.622559,0.00416153,0.00422751,0.00464729
0.466,0.626671,0.00413781,0.00422264,0.00464729
0.468,0.630795,0.00413781,0.00422264,0.00464729
0.47,0.634931,0.00412839,0.00422264,0.00464729
0.472,0.63908,0.00411896,0.00422264,0.00464729
0.474,0.64324,0.00411409,0.00421777,0.00464729
0.476,0.647413,0.00410467,0.00421777,0.00464729
0.478,0.651598,0.00409524,0.00421777,0.00464729
0.48,0.655795,0.00409524,0.00421777,0.00464729
0.482,0.660004,0.00408582,0.00421777,0.00464729
0.484,0.664226,0.00408095,0.0042129,0.00464729
0.486,0.668459,0.00407152,0.0042129,0.00464729
0.488,0.672705,0.00406665,0.00420803,0.00464729
0.49,0.676963,0.00405723,0.00420803,0.00464729
0.492,0.681233,0.0040478,0.00420803,0.00464729
0.494,0.685516,0.00404293,0.00420316,0.00464729
0.496,0.68981,0.00404293,0.00420316,0.00464729
0.498,0.694117,0.00404293,0.00420316,0.00464729
0.5,0.698435,0.00404293,0.00420316,0.00464509
0.502,0.702766,0.00404293,0.00420316,0.00464509
0.504,0.707109,0.00403806,0.00419828,0.00464509
0.506,0.711464,0.00403806,0.00419828,0.00464509
0.508,0.715832,0.00403806,0.00419828,0.00464509
0.51,0.720211,0.00403806,0.00419828,0.00464509
0.512,0.724603,0.00403806,0.00419828,0.00464509
0.514,0.729007,0.00404293,0.00420316,0.00464289
0.516,0.733423,0.00404293,0.00420316,0.00464289
0.518,0.737851,0.00404293,0.00420316,0.00464289
0.52,0.742291,0.00404293,0.00420316,0.00464289
0.522,0.746743,0.00404293,0.00420316,0.0046407
0.524,0.751207,0.0040478,0.00420803,0.0046407
0.526,0.755684,0.0040478,0.00420803,0.0046385
0.528,0.760173,0.0040478,0.00420803,0.0046385
0.53,0.764674,0.0040478,0.00420803,0.0046385
0.532,0.769187,0.00405267,0.0042129,0.0046363
0.534,0.773712,0.00405267,0.0042129,0.00463411
0.536,0.778249,0.00405267,0.0042129,0.00462312
0.538,0.782798,0.00405267,0.0042129,0.00460994
0.54,0.78736,0.00405267,0.0042129,0.00460334
0.542,0.791933,0.00405267,0.0042129,0.00460115
0.544,0.796519,0.00405267,0.0042129,0.00459895
0.546,0.801116,0.00405267,0.0042129,0.00459895
0.548,0.805726,0.00405754,0.00421777,0.00459236
0.55,0.810348,0.00405267,0.0042129,0.00458357
0.552,0.814982,0.00405267,0.0042129,0.00457478
0.554,0.819628,0.00405267,0.0042129,0.00456819
0.556,0.824287,0.00405267,0.0042129,0.0045594
0.558,0.828957,0.00405267,0.0042129,0.00455061
0.56,0.833639,0.0040478,0.00420803,0.00452424
0.562,0.838334,0.00403351,0.00420316,0.00449568
0.564,0.843041,0.00403351,0.00420316,0.00448029
0.566,0.847759,0.00403351,0.00420316,0.00446711
0.568,0.85249,0.00402864,0.00419828,0.00445612
0.57,0.857233,0.00401921,0.00419828,0.00444734
0.572,0.861988,0.00401434,0.00419341,0.00442316
0.574,0.866755,0.0040046,0.00418367,0.0043924
0.576,0.871534,0.00399973,0.0041788,0.00437482
0.578,0.876325,0.00399486,0.00417393,0.00436164
0.58,0.881128,0.00398999,0.00416906,0.00434846
0.582,0.885943,0.00398999,0.00416906,0.00433527
0.584,0.890771,0.00397538,0.00415445,0.00430451
0.586,0.89561,0.00396077,0.00413984,0.00426716
0.588,0.900462,0.0039559,0.00413497,0.00424958
0.59,0.905325,0.00394616,0.00412523,0.004232
0.592,0.9102,0.00394129,0.00412036,0.00421882
0.594,0.915088,0.00393642,0.00411549,0.00420343
0.596,0.919988,0.00391694,0.00409601,0.00417048
0.598,0.924899,0.00389258,0.00407165,0.00412873
0.6,0.929823,0.00388284,0.00406191,0.00410675
0.602,0.934759,0.0038731,0.00405217,0.00408698
0.604,0.939706,0.00386336,0.00404243,0.0040694
0.606,0.944666,0.00385362,0.00403269,0.00405182
0.608,0.949638,0.00382927,0.00400834,0.00401227
0.61,0.954622,0.00379518,0.00397425,0.00396613
0.612,0.959618,0.00377569,0.00395476,0.00394196
0.614,0.964626,0.00376108,0.00394015,0.00391998
0.616,0.969645,0.00374647,0.00392554,0.0039024
0.618,0.974677,0.00373186,0.00391093,0.00388702
0.62,0.979721,0.0036929,0.00387197,0.00384528
0.622,0.984777,0.00364906,0.00382813,0.00379693
0.624,0.989845,0.00362958,0.00380865,0.00376837
0.626,0.994925,0.0036101,0.00378917,0.0037464
0.628,1.00002,0.00358575,0.00376482,0.00372882
0.63,1.00512,0.00357114,0.00375021,0.00371124
0.632,1.01024,0.00352243,0.0037015,0.00366949
0.634,1.01536,0.00347373,0.0036528,0.00362335
0.636,1.0205,0.00344451,0.00362358,0.00359698
0.638,1.02566,0.00342015,0.00359923,0.00357501
0.64,1.03082,0.0033958,0.00357487,0.00355743
0.642,1.036,0.00337145,0.00355052,0.00353985
0.644,1.04118,0.00331788,0.00349695,0.0034981
0.646,1.04638,0.00325488,0.00344337,0.00344537
0.648,1.05159,0.00322078,0.00340928,0.0034146
0.65,1.05682,0.00319643,0.00338493,0.00339043
0.652,1.06205,0.00316721,0.00335571,0.00337066
0.654,1.0673,0.00312856,0.00332648,0.00334869
0.656,1.07256,0.00307499,0.00327291,0.00330034
0.658,1.07783,0.00300712,0.00321446,0.00324541
0.66,1.08312,0.00297303,0.00318037,0.00321465
0.662,1.08841,0.00292951,0.00314628,0.00318828
0.664,1.09372,0.00290516,0.00312193,0.00316631
0.666,1.09904,0.00286651,0.0030927,0.00314434
0.668,1.10437,0.00279864,0.00303426,0.0030894
0.67,1.10971,0.00273045,0.00296607,0.00302568
0.672,1.11507,0.00268694,0.00293198,0.00299053
0.674,1.12043,0.00265284,0.00289789,0.00295976
0.676,1.12581,0.0026142,0.00286867,0.00293779
0.678,1.1312,0.0025801,0.00283457,0.00291582
0.68,1.1366,0.00251223,0.00277613,0.00287187
0.682,1.14202,0.00242975,0.00270307,0.00281694
0.684,1.14745,0.00239566,0.00266898,0.00278618
0.686,1.15288,0.00235214,0.00263489,0.00276201
0.688,1.15833,0.00232292,0.00260566,0.00273784
0.69,1.1638,0.00228914,0.00258131,0.00271586
0.692,1.16927,0.0022164,0.002518,0.00266313
0.694,1.17476,0.00213392,0.00244494,0.00259941
0.696,1.18025,0.0020904,0.00241085,0.00256645
0.698,1.18576,0.00205176,0.00238163,0.00253568
0.7,1.19128,0.00201311,0.0023524,0.00251371
0.702,1.19682,0.00197933,0.00232805,0.00248954
0.704,1.20236,0.00191146,0.00226961,0.00243461
0.706,1.20792,0.00182443,0.00220142,0.00236649
0.708,1.21349,0.00177604,0.00216246,0.00232914
0.71,1.21907,0.00175169,0.00213811,0.00229838
0.712,1.22466,0.00172278,0.00211862,0.00226981
0.714,1.23026,0.00168901,0.00209427,0.00224344
0.716,1.23588,0.00162601,0.0020407,0.00217972
0.718,1.24151,0.0015484,0.00197251,0.00210941
0.72,1.24715,0.00150488,0.00193842,0.00207205
0.722,1.2528,0.00148053,0.00191407,0.00204129
0.724,1.25846,0.00144675,0.00188972,0.00201932
0.726,1.26414,0.0014224,0.00186536,0.00199735
0.728,1.26983,0.00136395,0.00180692,0.00194681
0.73,1.27552,0.00130064,0.0017436,0.00188089
0.732,1.28123,0.00126654,0.00170951,0.00184353
0.734,1.28696,0.00124219,0.00168516,0.00181058
0.736,1.29269,0.00121297,0.00165594,0.00178201
0.738,1.29844,0.00118862,0.00163158,0.00175564
0.74,1.30419,0.00113504,0.00157801,0.00169412
0.742,1.30996,0.00107204,0.00152444,0.00161941
0.744,1.31575,0.00103795,0.00149034,0.00158206
0.746,1.32154,0.0010136,0.00146599,0.0015469
0.748,1.32734,0.000989248,0.00144164,0.00151833
0.75,1.33316,0.000960026,0.00141242,0.00148977
0.752,1.33899,0.000916192,0.00136858,0.00142605
0.754,1.34483,0.000872358,0.00132475,0.00134475
0.756,1.35068,0.000843136,0.00129553,0.0013052
0.758,1.35654,0.000813914,0.0012663,0.00126784
0.76,1.36242,0.000794432,0.00124682,0.00123928
0.762,1.3683,0.000760655,0.00122247,0.00121511
0.764,1.3742,0.000721692,0.00118351,0.00115578
0.766,1.38011,0.000668118,0.00112993,0.00108547
0.768,1.38604,0.000638895,0.00110071,0.00104591
0.77,1.39197,0.000609673,0.00107149,0.00101296
0.772,1.39791,0.000590191,0.00105201,0.000982193
0.774,1.40387,0.000565839,0.00102765,0.000953628
0.776,1.40984,0.000526876,0.000988691,0.000889907
0.778,1.41582,0.000473302,0.000935117,0.000810804
0.78,1.42181,0.000444079,0.000905894,0.000769055
0.782,1.42782,0.000409986,0.000871802,0.000731701
0.784,1.43383,0.000385634,0.00084745,0.000700939
0.786,1.43986,0.000366153,0.000827968,0.000670177
0.788,1.4459,0.00032719,0.000789005,0.000599863
0.79,1.45195,0.000273615,0.00073543,0.000514168
0.792,1.45801,0.000234652,0.000696467,0.00047242
0.794,1.46408,0.0002103,0.000672115,0.000435065
0.796,1.47017,0.000181078,0.000642893,0.000408698
0.798,1.47627,0.000166466,0.000628282,0.00038233
0.8,1.48237,0.000127503,0.000589318,0.000320806
0.802,1.48849,7.39E-05,0.000535744,0.000246098
0.804,1.49463,2.52E-05,0.00048704,0.000206546
0.806,1.50077,-4.00E-06,0.000457818,0.000171389
0.808,1.50693,-2.83E-05,0.000433466,0.000142825
0.81,1.51309,-5.76E-05,0.000404243,0.00011426
0.812,1.51927,-0.000101406,0.00036041,4.61E-05
0.814,1.52546,-0.00015011,0.000311706,-3.74E-05
0.816,1.53166,-0.000198814,0.000263002,-8.35E-05
0.818,1.53787,-0.000232906,0.000228909,-0.000120852
0.82,1.5441,-0.000271554,0.000199686,-0.000151614
0.822,1.55033,-0.000310517,0.000160723,-0.000180179
0.824,1.55658,-0.00034948,0.00012176,-0.000246098
0.826,1.56284,-0.000403054,6.82E-05,-0.000329595
0.828,1.56911,-0.000451758,1.95E-05,-0.000373541
0.83,1.57539,-0.000495592,-2.44E-05,-0.000408698
0.832,1.58169,-0.000534239,-5.36E-05,-0.000437263
0.834,1.58799,-0.000568332,-8.77E-05,-0.000461433
0.836,1.59431,-0.000612166,-0.000131501,-0.000522957
0.838,1.60064,-0.00067061,-0.000189946,-0.000599863
0.84,1.60698,-0.000724185,-0.00024352,-0.000641612
0.842,1.61333,-0.000777443,-0.000287354,-0.000674571
0.844,1.61969,-0.000811536,-0.000321446,-0.000705333
0.846,1.62606,-0.000879406,-0.000379891,-0.000762463
0.848,1.63245,-0.000942721,-0.000443206,-0.000830579
0.85,1.63885,-0.000976814,-0.000477299,-0.000865736
0.852,1.64526,-0.00102065,-0.000521133,-0.000898696
0.854,1.65168,-0.00107878,-0.000569837,-0.000925063
0.856,1.65811,-0.00112716,-0.0006088,-0.000955826
0.858,1.66455,-0.00121483,-0.000696467,-0.00107887
0.86,1.671,-0.00125379,-0.00073543,-0.00112941
0.862,1.67747,-0.00129763,-0.000779264,-0.00117336
0.864,1.68395,-0.00134602,-0.000818227,-0.00120632
0.866,1.69044,-0.00139927,-0.000862061,-0.00123269
0.868,1.69694,-0.00149637,-0.000949728,-0.00131179
0.87,1.70345,-0.00153046,-0.000983821,-0.00134035
0.872,1.70997,-0.00155968,-0.00101304,-0.00136672
0.874,1.7165,-0.00161781,-0.00106175,-0.0013865
0.876,1.72305,-0.0016519,-0.00109584,-0.00141067
0.878,1.72961,-0.00169055,-0.00112506,-0.00143703
0.88,1.73617,-0.00178246,-0.00119812,-0.00151394
0.882,1.74275,-0.00181655,-0.00123221,-0.00156228
0.884,1.74934,-0.00186981,-0.00127604,-0.00161282
0.886,1.75595,-0.00189903,-0.00130527,-0.00165896
0.888,1.76256,-0.00193768,-0.00133449,-0.00170071
0.89,1.76918,-0.00202471,-0.00140268,-0.00178421
0.892,1.77582,-0.00214584,-0.00150495,-0.00190506
0.894,1.78247,-0.0021848,-0.00154392,-0.00193802
0.896,1.78913,-0.00220916,-0.00156827,-0.00195779
0.898,1.7958,-0.00224325,-0.00160236,-0.00196439
0.9,1.80248,-0.00228677,-0.00163645,-0.00196878
0.902,1.80917,-0.00239328,-0.00172412,-0.00203909
0.904,1.81588,-0.0024225,-0.00175334,-0.00207865
0.906,1.82259,-0.00246147,-0.00179231,-0.00212039
0.908,1.82932,-0.00249069,-0.00182153,-0.00215995
0.91,1.83606,-0.00253421,-0.00185562,-0.0021951
0.912,1.8428,-0.00257317,-0.00189459,-0.00222806
0.914,1.84956,-0.00265078,-0.00196277,-0.00229838
0.916,1.85634,-0.00268943,-0.00199199,-0.00233573
0.918,1.86312,-0.00271378,-0.00201635,-0.00237308
0.92,1.86991,-0.00273813,-0.0020407,-0.00240385
0.922,1.87672,-0.00276248,-0.00206505,-0.00243461
0.924,1.88353,-0.00283522,-0.00212836,-0.00250053
0.926,1.89036,-0.00293232,-0.00221603,-0.00261479
0.928,1.8972,-0.0029518,-0.00223551,-0.00265214
0.93,1.90405,-0.00297615,-0.00225987,-0.00267851
0.932,1.91091,-0.00300506,-0.00227935,-0.00269169
0.934,1.91778,-0.00302941,-0.0023037,-0.00270048
0.936,1.92467,-0.00305863,-0.00233292,-0.00271586
0.938,1.93156,-0.00310702,-0.00237188,-0.00277299
0.94,1.93847,-0.0031265,-0.00239137,-0.00281474
0.942,1.94538,-0.00315085,-0.00241572,-0.00285649
0.944,1.95231,-0.00318008,-0.00244494,-0.00289604
0.946,1.95925,-0.00322359,-0.00247903,-0.0029312
0.948,1.9662,-0.00327717,-0.00253261,-0.00299272
0.95,1.97316,-0.00334048,-0.00259592,-0.00307842
0.952,1.98013,-0.00335509,-0.00261053,-0.00310259
0.954,1.98712,-0.00337458,-0.00263002,-0.00311797
0.956,1.99411,-0.00339893,-0.00265437,-0.00312456
0.958,2.00111,-0.00342815,-0.00268359,-0.00313115
0.96,2.00813,-0.0034525,-0.00270794,-0.00314653
0.962,2.01516,-0.00348659,-0.00274204,-0.00320366
0.964,2.0222,-0.00351095,-0.00276639,-0.00324541
0.966,2.02925,-0.0035353,-0.00279074,-0.00329156
0.968,2.03631,-0.0035642,-0.00281022,-0.00333111
0.97,2.04338,-0.00358369,-0.0028297,-0.00336626
0.972,2.05046,-0.00361778,-0.0028638,-0.00343218
0.974,2.05755,-0.00368565,-0.00292224,-0.00352447
0.976,2.06466,-0.00370026,-0.00293685,-0.00355303
0.978,2.07177,-0.00371974,-0.00295633,-0.00356842
0.98,2.0789,-0.00373922,-0.00297581,-0.00357281
0.982,2.08604,-0.0037587,-0.0029953,-0.0035772
0.984,2.09319,-0.00380741,-0.003044,-0.00363214
0.986,2.10034,-0.00383176,-0.00306835,-0.0036651
0.988,2.10751,-0.00385611,-0.0030927,-0.00369586
0.99,2.11469,-0.00387559,-0.00311219,-0.00372442
0.992,2.12189,-0.00389021,-0.0031268,-0.00374859
0.994,2.12909,-0.00395808,-0.00318524,-0.00381671
0.996,2.1363,-0.00398243,-0.00320959,-0.00383868
0.998,2.14353,-0.00399704,-0.0032242,-0.00385846
1,2.15076,-0.00400678,-0.00323395,-0.00387384
1.002,2.15801,-0.00402626,-0.00325343,-0.00388702
1.004,2.16527,-0.00404087,-0.00326804,-0.0039024
1.006,2.17253,-0.00408926,-0.003307,-0.00394635
1.008,2.17981,-0.00410874,-0.00332648,-0.00397272
1.01,2.1871,-0.00412822,-0.00334596,-0.00399909
1.012,2.1944,-0.00414283,-0.00336058,-0.00402106
1.014,2.20171,-0.00415745,-0.00337519,-0.00404303
1.016,2.20903,-0.00419154,-0.00340928,-0.00408698
1.018,2.21637,-0.00424998,-0.00346772,-0.00416388
1.02,2.22371,-0.00426946,-0.00348721,-0.00419025
1.022,2.23106,-0.00428895,-0.00350669,-0.00421003
1.024,2.23843,-0.00430843,-0.00352617,-0.00421882
1.026,2.2458,-0.00434739,-0.00356513,-0.00423639
1.028,2.25319,-0.00436687,-0.00358461,-0.00424738
1.03,2.26059,-0.00438635,-0.0036041,-0.00426276
1.032,2.26799,-0.00440097,-0.00361871,-0.00428254
1.034,2.27541,-0.00442045,-0.00363819,-0.00430451
1.036,2.28284,-0.00446884,-0.00367715,-0.00435065
1.038,2.29028,-0.0045078,-0.00371612,-0.0043968
1.04,2.29773,-0.0045367,-0.0037356,-0.00441657
1.042,2.30519,-0.00455619,-0.00375508,-0.00442976
1.044,2.31266,-0.00458022,-0.00376969,-0.00443855
1.046,2.32015,-0.0045997,-0.00378917,-0.00444734
1.048,2.32764,-0.00463348,-0.00381352,-0.00447151
1.05,2.33514,-0.00466726,-0.00383788,-0.00450886
1.052,2.34265,-0.00468187,-0.00385249,-0.00452864
1.054,2.35018,-0.00471078,-0.00387197,-0.00454402
1.056,2.35771,-0.00472539,-0.00388658,-0.00455281
1.058,2.36526,-0.00475429,-0.00390606,-0.0045594
1.06,2.37282,-0.0047832,-0.00392554,-0.00457478
1.062,2.38038,-0.00482185,-0.00395476,-0.00460115
1.064,2.38796,-0.00484133,-0.00397425,-0.00461433
1.066,2.39555,-0.00486536,-0.00398886,-0.00462532
1.068,2.40315,-0.00487998,-0.00400347,-0.0046363
1.07,2.41075,-0.00490401,-0.00401808,-0.00464509
1.072,2.41837,-0.00494266,-0.0040473,-0.00466267
1.074,2.426,-0.00498131,-0.00407652,-0.00468025
1.076,2.43364,-0.00499592,-0.00409114,-0.00468904
1.078,2.44129,-0.00501508,-0.00410088,-0.00469783
1.08,2.44895,-0.00502969,-0.00411549,-0.00470442
1.082,2.45662,-0.0050586,-0.00413497,-0.0047176
1.084,2.46431,-0.00508751,-0.00415445,-0.00473079
1.086,2.472,-0.00511154,-0.00416906,-0.00473958
1.088,2.4797,-0.00513071,-0.0041788,-0.00474617
1.09,2.48741,-0.00514045,-0.00418854,-0.00475056
1.092,2.49514,-0.00515961,-0.00419828,-0.00475715
1.094,2.50287,-0.00516936,-0.00420803,-0.00476375
1.096,2.51061,-0.00519826,-0.00422751,-0.00477693
1.098,2.51837,-0.00521743,-0.00423725,-0.00478572
1.1,2.52613,-0.0052223,-0.00424212,-0.00479231
1.102,2.53391,-0.00524146,-0.00425186,-0.0047989
1.104,2.54169,-0.0052512,-0.0042616,-0.0048033
1.106,2.54949,-0.00527524,-0.00427621,-0.00481209
1.108,2.55729,-0.00531357,-0.00429569,-0.00482307
1.11,2.56511,-0.00531844,-0.00430056,-0.00482527
1.112,2.57293,-0.00533274,-0.00430543,-0.00482747
1.114,2.58077,-0.00533274,-0.00430543,-0.00482747
1.116,2.58862,-0.0053519,-0.00431517,-0.00482967
1.118,2.59647,-0.00536133,-0.00431517,-0.00482967
1.12,2.60434,-0.0053662,-0.00432004,-0.00482967
1.122,2.61222,-0.00537107,-0.00432492,-0.00483186
1.124,2.6201,-0.00538049,-0.00432492,-0.00483186
1.126,2.628,-0.00538992,-0.00432492,-0.00483186
1.128,2.63591,-0.00538992,-0.00432492,-0.00483186
1.13,2.64382,-0.00538992,-0.00432492,-0.00483186
1.132,2.65175,-0.00539934,-0.00432492,-0.00483186
1.134,2.65969,-0.00539934,-0.00432492,-0.00483186
1.136,2.66764,-0.00539447,-0.00432004,-0.00483186
1.138,2.67559,-0.00539447,-0.00432004,-0.00483186
1.14,2.68356,-0.00539447,-0.00432004,-0.00483186
1.142,2.69154,-0.0053896,-0.00431517,-0.00483186
1.144,2.69953,-0.0053896,-0.00431517,-0.00483186
1.146,2.70752,-0.0053896,-0.00431517,-0.00483186
1.148,2.71553,-0.0053896,-0.00431517,-0.00483186
1.15,2.72355,-0.00538473,-0.0043103,-0.00483186
1.152,2.73158,-0.00537986,-0.00430543,-0.00482967
1.154,2.73961,-0.00537986,-0.00430543,-0.00482967
1.156,2.74766,-0.00537986,-0.00430543,-0.00482967
1.158,2.75572,-0.00537986,-0.00430543,-0.00482967
1.16,2.76379,-0.00537499,-0.00430056,-0.00482967
1.162,2.77186,-0.00537499,-0.00430056,-0.00482747
1.164,2.77995,-0.00537012,-0.00429569,-0.00482307
1.166,2.78805,-0.00537012,-0.00429569,-0.00482088
1.168,2.79615,-0.00537012,-0.00429569,-0.00482088
1.17,2.80427,-0.00537012,-0.00429569,-0.00481868
1.172,2.8124,-0.00537012,-0.00429569,-0.00481428
1.174,2.82053,-0.00537012,-0.00429569,-0.0048033
1.176,2.82868,-0.00537012,-0.00429569,-0.00479011
1.178,2.83684,-0.00537012,-0.00429569,-0.00478352
1.18,2.845,-0.00537012,-0.00429569,-0.00478132
1.182,2.85318,-0.00537012,-0.00429569,-0.00477913
1.184,2.86136,-0.00537954,-0.00429569,-0.00477913
1.186,2.86956,-0.00537954,-0.00429569,-0.00477254
1.188,2.87776,-0.00537954,-0.00429569,-0.00475715
1.19,2.88597,-0.00538897,-0.00429569,-0.00474617
1.192,2.8942,-0.00538897,-0.00429569,-0.00473518
1.194,2.90243,-0.00538897,-0.00429569,-0.00472639
1.196,2.91067,-0.0053841,-0.00429082,-0.0047176
1.198,2.91893,-0.00539352,-0.00429082,-0.00469563
1.2,2.92719,-0.00540295,-0.00429082,-0.00466487
1.202,2.93546,-0.00540295,-0.00429082,-0.00464949
1.204,2.94374,-0.00539808,-0.00428595,-0.00463411
1.206,2.95203,-0.0054075,-0.00428595,-0.00462092
1.208,2.96033,-0.00540263,-0.00428108,-0.00460774
1.21,2.96864,-0.00541206,-0.00428108,-0.00457038
1.212,2.97696,-0.00540687,-0.00426647,-0.00452644
1.214,2.98529,-0.00541143,-0.0042616,-0.00450447
1.216,2.99363,-0.00541111,-0.00425186,-0.00448689
1.218,3.00198,-0.00541566,-0.00424699,-0.00447151
