Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
28.498,3.73211,28.498,0.00263456,28.498,0.00407165,28.498,0.00272391
28.5,3.06028,28.5,0.00245438,28.5,0.00378917,28.5,0.00248855
28.502,2.37278,28.502,0.00231595,28.502,0.00347747,28.502,0.00222397
28.504,1.67312,28.504,0.00224125,28.504,0.00318037,28.504,0.001974
28.506,0.96488,28.506,0.00219071,28.506,0.00289789,28.506,0.00173864
28.508,0.251661,28.508,0.00202152,28.508,0.00207966,28.508,0.00108063
28.51,-0.462893,28.51,0.00195999,28.51,0.00174847,28.51,0.000805994
28.512,-1.17513,28.512,0.00188968,28.512,0.00144651,28.512,0.000560578
28.514,-1.88142,28.514,0.00181497,28.514,0.00112993,28.514,0.00030055
28.516,-2.57814,28.516,0.00159963,28.516,0.000555226,28.516,-0.00010451
28.518,-3.26174,28.518,0.0014656,28.518,0.000311706,28.518,-0.000253782
28.52,-3.92872,28.52,0.00131399,28.52,4.38E-05,28.52,-0.000389707
28.522,-4.57567,28.522,0.00117336,28.522,-0.000170464,28.522,-0.000453208
28.524,-5.19927,28.524,0.00104152,28.524,-0.000399373,28.524,-0.000493621
28.526,-5.79634,28.526,0.00077345,28.526,-0.000905894,28.526,-0.000557177
28.528,-6.36382,28.528,0.000525155,28.528,-0.00142216,28.528,-0.000828394
28.53,-6.89879,28.53,0.000424079,28.53,-0.00170464,28.53,-0.00110145
28.532,-7.39852,28.532,0.000355963,28.532,-0.00199686,28.532,-0.00137483
28.534,-7.86045,28.534,0.000318609,28.534,-0.00228422,28.534,-0.00159621
28.536,-8.2822,28.536,0.000279057,28.536,-0.00253748,28.536,-0.0017458
28.538,-8.6616,28.538,1.10E-05,28.538,-0.00326317,28.538,-0.00218874
28.54,-8.99671,28.54,-0.000129641,28.54,-0.00349695,28.54,-0.0023377
28.542,-9.2858,28.542,-0.000283452,28.542,-0.00372586,28.542,-0.00247236
28.544,-9.52739,28.544,-0.000426276,28.544,-0.00396938,28.544,-0.0026122
28.546,-9.72022,28.546,-0.00069215,28.546,-0.00440771,28.546,-0.00289974
28.548,-9.8633,28.548,-0.000810804,28.548,-0.00458305,28.548,-0.00299968
28.55,-9.95589,28.55,-0.00091188,28.55,-0.0047389,28.55,-0.00306128
28.552,-9.99749,28.552,-0.000986588,28.552,-0.00488988,28.552,-0.00313687
28.554,-9.9879,28.554,-0.00105251,28.554,-0.00505548,28.554,-0.00322706
28.556,-9.92715,28.556,-0.0012195,28.556,-0.00532822,28.556,-0.00338671
28.558,-9.81553,28.558,-0.00145242,28.558,-0.0055279,28.558,-0.00350157
28.56,-9.65361,28.56,-0.00158865,28.56,-0.0056107,28.56,-0.00356552
28.562,-9.44221,28.562,-0.00171609,28.562,-0.00569837,28.562,-0.00363434
28.564,-9.1824,28.564,-0.00181936,28.564,-0.00574707,28.564,-0.00367362
28.566,-8.8755,28.566,-0.00192044,28.566,-0.00572759,28.566,-0.00364471
28.568,-8.52308,28.568,-0.00223685,28.568,-0.00567402,28.568,-0.00362883
28.57,-8.12693,28.57,-0.00235111,28.57,-0.00566428,28.57,-0.00364737
28.572,-7.68909,28.572,-0.00244999,28.572,-0.0056594,28.572,-0.00368962
28.574,-7.21177,28.574,-0.0025203,28.574,-0.0056107,28.574,-0.00367862
28.576,-6.69743,28.576,-0.00258622,28.576,-0.00554739,28.576,-0.003653
28.578,-6.1487,28.578,-0.00284111,28.578,-0.00526977,28.578,-0.00348849
28.58,-5.56838,28.58,-0.00295317,28.58,-0.00518211,28.58,-0.00345737
28.582,-4.95945,28.582,-0.00305644,28.582,-0.00508957,28.582,-0.0034308
28.584,-4.32502,28.584,-0.00314873,28.584,-0.00499703,28.584,-0.00339481
28.586,-3.66834,28.586,-0.00323443,28.586,-0.00488014,28.586,-0.00333447
28.588,-2.99279,28.588,-0.00355303,28.588,-0.00447103,28.588,-0.00306673
28.59,-2.30183,28.59,-0.00367389,28.59,-0.00433953,28.59,-0.00298236
28.592,-1.599,28.592,-0.00378155,28.592,-0.00422264,28.592,-0.00291259
28.594,-0.887904,28.594,-0.00385626,28.594,-0.00414471,28.594,-0.00290064
28.596,-0.172203,28.596,-0.00397052,28.596,-0.00390119,28.596,-0.00279849
28.598,0.544432,28.598,-0.00402985,28.598,-0.00375995,28.598,-0.00273265
28.6,1.25832,28.6,-0.00409577,28.6,-0.00359436,28.6,-0.00264245
28.602,1.96579,28.602,-0.00417267,28.602,-0.00346285,28.602,-0.00258635
28.604,2.6632,28.604,-0.00426496,28.604,-0.00335084,28.604,-0.002578
28.606,3.34698,28.606,-0.00449568,28.606,-0.00316576,28.606,-0.0026474
28.608,4.01359,28.608,-0.00473518,28.608,-0.00297094,28.608,-0.00282015
28.61,4.65962,28.61,-0.00484944,28.61,-0.00288815,28.61,-0.0029447
28.612,5.28173,28.612,-0.00494832,28.612,-0.00279561,28.612,-0.00308778
28.614,5.87671,28.614,-0.00501644,28.614,-0.0026982,28.614,-0.00316944
28.616,6.44152,28.616,-0.00507576,28.616,-0.00259105,28.616,-0.00316597
28.618,6.97322,28.618,-0.00522518,28.618,-0.00231344,28.618,-0.00296375
28.62,7.46908,28.62,-0.00541195,28.62,-0.00207966,28.62,-0.00290904
28.622,7.92654,28.622,-0.00549105,28.622,-0.00197251,28.622,-0.00289614
28.624,8.34324,28.624,-0.00554379,28.624,-0.00189946,28.624,-0.00288906
28.626,8.71702,28.626,-0.00558993,28.626,-0.00180692,28.626,-0.00287192
28.628,9.04596,28.628,-0.00564706,28.628,-0.0017436,28.628,-0.00290285
28.63,9.32834,28.63,-0.00595029,28.63,-0.00154879,28.63,-0.00295308
28.632,9.56271,28.632,-0.00605796,28.632,-0.00151469,28.632,-0.00298496
28.634,9.74785,28.634,-0.00614365,28.634,-0.0014806,28.634,-0.00302627
28.636,9.88279,28.636,-0.00620078,28.636,-0.0014806,28.636,-0.00308282
28.638,9.96683,28.638,-0.00625132,28.638,-0.0014806,28.638,-0.00312994
28.64,9.99953,28.64,-0.00648204,28.64,-0.00157314,28.64,-0.00336385
28.642,9.98071,28.642,-0.00656114,28.642,-0.00161697,28.642,-0.00341711
28.644,9.91044,28.644,-0.00661827,28.644,-0.0016949,28.644,-0.00350446
28.646,9.7891,28.646,-0.00665562,28.646,-0.00175821,28.646,-0.00356778
28.648,9.61728,28.648,-0.0067567,28.648,-0.0020066,28.648,-0.00381617
28.65,9.39586,28.65,-0.00682921,28.65,-0.00213324,28.65,-0.0039428
28.652,9.12599,28.652,-0.00689732,28.652,-0.00228909,28.652,-0.00408922
28.654,8.80903,28.654,-0.00695885,28.654,-0.00240598,28.654,-0.00417784
28.656,8.44661,28.656,-0.00701818,28.656,-0.00257157,28.656,-0.00432458
28.658,8.0406,28.658,-0.00719835,28.658,-0.00289302,28.658,-0.00458006
28.66,7.59308,28.66,-0.0074071,28.66,-0.00333622,28.66,-0.00497614
28.662,7.10635,28.662,-0.00750378,28.662,-0.00354078,28.662,-0.00515242
28.664,6.58291,28.664,-0.00757849,28.664,-0.00378917,28.664,-0.00537254
28.666,6.02546,28.666,-0.00763122,28.666,-0.00398886,28.666,-0.00553452
28.668,5.43687,28.668,-0.00767517,28.668,-0.00417393,28.668,-0.0056819
28.67,4.82017,28.67,-0.0077301,28.67,-0.00440284,28.67,-0.00586369
28.672,4.17854,28.672,-0.00787512,28.672,-0.00487527,28.672,-0.00626072
28.674,3.51528,28.674,-0.00794544,28.674,-0.00517724,28.674,-0.00652498
28.676,2.83383,28.676,-0.00800476,28.676,-0.0054305,28.676,-0.00674054
28.678,2.13769,28.678,-0.0080575,28.678,-0.0056935,28.678,-0.00695642
28.68,1.43046,28.68,-0.00811683,28.68,-0.00595163,28.68,-0.00717685
28.682,0.715787,28.682,-0.00827503,28.682,-0.00644841,28.682,-0.00756054
28.684,-0.0026319,28.684,-0.00853431,28.684,-0.00727638,28.684,-0.00821886
28.686,-0.721086,28.686,-0.00860682,28.686,-0.00755399,28.686,-0.00843992
28.688,-1.43586,28.688,-0.00865077,28.688,-0.00781699,28.688,-0.00864637
28.69,-2.14326,28.69,-0.00865736,28.69,-0.00807999,28.69,-0.0088434
28.692,-2.83963,28.692,-0.00865736,28.692,-0.00854268,28.692,-0.00912702
28.694,-3.52136,28.694,-0.00867055,28.694,-0.00878133,28.694,-0.00924315
28.696,-4.18493,28.696,-0.0087057,28.696,-0.0090005,28.696,-0.00932094
28.698,-4.82689,28.698,-0.00875844,28.698,-0.00923428,28.698,-0.00937565
28.7,-5.44393,28.7,-0.00883315,28.7,-0.00946806,28.7,-0.00940208
28.702,-6.03284,28.702,-0.00900234,28.702,-0.00988691,28.702,-0.0093497
28.704,-6.59058,28.704,-0.00914516,28.704,-0.0103545,28.704,-0.00959106
28.706,-7.11424,28.706,-0.0092001,28.706,-0.010637,28.706,-0.00987354
28.708,-7.60112,28.708,-0.00922646,28.708,-0.0108951,28.708,-0.0101128
28.71,-8.04867,28.71,-0.00923086,28.71,-0.0111337,28.71,-0.0102761
28.712,-8.45459,28.712,-0.00923745,28.712,-0.0113675,28.712,-0.0103968
28.714,-8.81675,28.714,-0.00932314,28.714,-0.0119909,28.714,-0.0107563
28.716,-9.13328,28.716,-0.00936709,28.716,-0.0121565,28.716,-0.0108465
28.718,-9.40252,28.718,-0.00941543,28.718,-0.0123513,28.718,-0.010947
28.72,-9.62307,28.72,-0.00945278,28.72,-0.0125462,28.72,-0.011057
28.722,-9.79378,28.722,-0.00951211,28.722,-0.0129066,28.722,-0.0112949
28.724,-9.91375,28.724,-0.00953408,28.724,-0.0130478,28.724,-0.0113796
28.726,-9.98235,28.726,-0.00955386,28.726,-0.0131403,28.726,-0.0113968
28.728,-9.99921,28.728,-0.00957364,28.728,-0.0132329,28.728,-0.0114327
28.73,-9.96424,28.73,-0.00959341,28.73,-0.0132767,28.73,-0.0114389
28.732,-9.8776,28.732,-0.00964395,28.732,-0.0134131,28.732,-0.0115281
28.734,-9.73974,28.734,-0.00969449,28.734,-0.0135056,28.734,-0.0116018
28.736,-9.55136,28.736,-0.00971866,28.736,-0.0135446,28.736,-0.0116502
28.738,-9.31343,28.738,-0.00973404,28.738,-0.0135251,28.738,-0.0116307
28.74,-9.02717,28.74,-0.00974283,28.74,-0.0134813,28.74,-0.0115963
28.742,-8.69405,28.742,-0.00974942,28.742,-0.0134374,28.742,-0.0115713
28.744,-8.31579,28.744,-0.00977359,28.744,-0.0132329,28.744,-0.0114893
28.746,-7.89436,28.746,-0.00978238,28.746,-0.0131403,28.746,-0.0114533
28.748,-7.43192,28.748,-0.00978897,28.748,-0.0130429,28.748,-0.011403
28.75,-6.93087,28.75,-0.00979337,28.75,-0.012926,28.75,-0.0113333
28.752,-6.39381,28.752,-0.00979776,28.752,-0.0127799,28.752,-0.0112343
28.754,-5.82351,28.754,-0.00980435,28.754,-0.0123416,28.754,-0.0109656
28.756,-5.22292,28.756,-0.00980435,28.756,-0.0121955,28.756,-0.0108949
28.758,-4.59517,28.758,-0.00980435,28.758,-0.012025,28.758,-0.0107998
28.76,-3.9435,28.76,-0.00980435,28.76,-0.0118205,28.76,-0.0106706
28.762,-3.27131,28.762,-0.00980435,28.762,-0.0114016,28.762,-0.0103743
28.764,-2.58207,28.764,-0.00980435,28.764,-0.0111922,28.764,-0.0102214
28.766,-1.87936,28.766,-0.00980435,28.766,-0.0109925,28.766,-0.0100971
28.768,-1.16684,28.768,-0.00980435,28.768,-0.0107977,28.768,-0.00997772
28.77,-0.448205,28.77,-0.00980435,28.77,-0.0105931,28.77,-0.00985799
28.772,0.272809,28.772,-0.00979996,28.772,-0.0101499,28.772,-0.00962212
28.774,0.992454,28.774,-0.00979117,28.774,-0.0096921,28.774,-0.0093905
28.776,1.70699,28.776,-0.00978677,28.776,-0.00945832,28.776,-0.00926982
28.778,2.41269,28.778,-0.00978018,28.778,-0.00922941,28.778,-0.00917286
28.78,3.10589,28.78,-0.00977359,28.78,-0.00903459,28.78,-0.00911942
28.782,3.78298,28.782,-0.0097626,28.782,-0.00882516,28.782,-0.00907963
28.784,4.44044,28.784,-0.00971646,28.784,-0.00823585,28.784,-0.00919718
28.786,5.07483,28.786,-0.00969668,28.786,-0.00805077,28.786,-0.0092383
28.788,5.68285,28.788,-0.00967911,28.788,-0.00785596,28.788,-0.00922255
28.79,6.26134,28.79,-0.00966153,28.79,-0.00762218,28.79,-0.00906417
28.792,6.80726,28.792,-0.00961978,28.792,-0.00716436,28.792,-0.00869118
28.794,7.31779,28.794,-0.00959341,28.794,-0.00695493,28.794,-0.00856657
28.796,7.79023,28.796,-0.00956485,28.796,-0.00675524,28.796,-0.00847998
28.798,8.22214,28.798,-0.00953628,28.798,-0.0065653,28.798,-0.00837486
28.8,8.61126,28.8,-0.00950552,28.8,-0.00637048,28.8,-0.00822717
28.802,8.95553,28.802,-0.00942861,28.802,-0.0060052,28.802,-0.00798441
28.804,9.25317,28.804,-0.00933413,28.804,-0.00568863,28.804,-0.00776208
28.806,9.50262,28.806,-0.00928359,28.806,-0.00554252,28.806,-0.0076631
28.808,9.70256,28.808,-0.00924404,28.808,-0.0053964,28.808,-0.00755468
28.81,9.85193,28.81,-0.00921548,28.81,-0.0052649,28.81,-0.00745146
28.812,9.94996,28.812,-0.00918691,28.812,-0.00515288,28.812,-0.00734886
28.814,9.99612,28.814,-0.00907705,28.814,-0.00490936,28.814,-0.00712419
28.816,9.99016,28.816,-0.0090353,28.816,-0.00485579,28.816,-0.00706119
28.818,9.93209,28.818,-0.00899135,28.818,-0.00480221,28.818,-0.00698877
28.82,9.82222,28.82,-0.00895619,28.82,-0.00474864,28.82,-0.00691634
28.822,9.6611,28.822,-0.0088727,28.822,-0.00469994,28.822,-0.00682994
28.824,9.44957,28.824,-0.00882875,28.824,-0.0046902,28.824,-0.00679193
28.826,9.18871,28.826,-0.00878261,28.826,-0.0046902,28.826,-0.00677308
28.828,8.87988,28.828,-0.00873427,28.828,-0.00469507,28.828,-0.00674967
28.83,8.52469,28.83,-0.00868153,28.83,-0.00470968,28.83,-0.00672658
28.832,8.12497,28.832,-0.00854969,28.832,-0.00475351,28.832,-0.00671387
28.834,7.6828,28.834,-0.00839369,28.834,-0.0048217,28.834,-0.00671608
28.836,7.20048,28.836,-0.00831458,28.836,-0.00486553,28.836,-0.00672222
28.838,6.68053,28.838,-0.00825306,28.838,-0.00492397,28.838,-0.00675239
28.84,6.12565,28.84,-0.00821131,28.84,-0.00498729,28.84,-0.00678743
28.842,5.53874,28.842,-0.00817615,28.842,-0.0050506,28.842,-0.00682247
28.844,4.92285,28.844,-0.0081388,28.844,-0.00511392,28.844,-0.00685751
28.846,4.28119,28.846,-0.00803333,28.846,-0.0052649,28.846,-0.00694252
28.848,3.61712,28.848,-0.00796302,28.848,-0.00535257,28.848,-0.00699248
28.85,2.9341,28.85,-0.00788391,28.85,-0.00544998,28.85,-0.00706162
28.852,2.23569,28.852,-0.00780481,28.852,-0.00553764,28.852,-0.00710216
28.854,1.52555,28.854,-0.00771911,28.854,-0.00563505,28.854,-0.00715245
28.856,0.807381,28.856,-0.00753894,28.856,-0.005825,28.856,-0.00722929
28.858,0.0849431,28.858,-0.00735436,28.858,-0.00604417,28.858,-0.00732594
28.86,-0.637988,28.86,-0.00727306,28.86,-0.00616593,28.86,-0.00738173
28.862,-1.35763,28.862,-0.00721593,28.862,-0.00629256,28.862,-0.00743296
28.864,-2.07022,28.864,-0.00718517,28.864,-0.00640945,28.864,-0.00746502
28.866,-2.77203,28.866,-0.007161,28.866,-0.00652634,28.866,-0.00748767
28.868,-3.45938,28.868,-0.00707091,28.868,-0.00675524,28.868,-0.00745268
28.87,-4.12867,28.87,-0.00690831,28.87,-0.00697441,28.87,-0.00730428
28.872,-4.77639,28.872,-0.00681163,28.872,-0.00707669,28.872,-0.00717094
28.874,-5.39915,28.874,-0.00673253,28.874,-0.00714975,28.874,-0.0069801
28.876,-5.99369,28.876,-0.0066754,28.876,-0.00721793,28.876,-0.00676554
28.878,-6.55688,28.878,-0.00662266,28.878,-0.00731047,28.878,-0.00661304
28.88,-7.08577,28.88,-0.00637876,28.88,-0.00775855,28.88,-0.00675952
28.882,-7.57758,28.882,-0.0062645,28.882,-0.00789492,28.882,-0.00680164
28.884,-8.02972,28.884,-0.00615903,28.884,-0.00803129,28.884,-0.00680607
28.886,-8.43983,28.886,-0.00609311,28.886,-0.00813844,28.886,-0.00674357
28.888,-8.80574,28.888,-0.00604477,28.888,-0.00818714,28.888,-0.00663205
28.89,-9.12552,28.89,-0.00586679,28.89,-0.00846476,28.89,-0.00657037
28.892,-9.3975,28.892,-0.00579208,28.892,-0.0085719,28.892,-0.00656442
28.894,-9.62023,28.894,-0.00571737,28.894,-0.00864009,28.894,-0.00653836
28.896,-9.79253,28.896,-0.00566464,28.896,-0.0086547,28.896,-0.00645872
28.898,-9.9135,28.898,-0.0055372,28.898,-0.00868879,28.898,-0.00634202
28.9,-9.98249,28.9,-0.00545809,28.9,-0.00867418,28.9,-0.00626143
28.902,-9.99912,28.902,-0.00536361,28.902,-0.00867905,28.902,-0.00621918
28.904,-9.9633,28.904,-0.00526913,28.904,-0.00864496,28.904,-0.00615681
28.906,-9.87521,28.906,-0.00517244,28.906,-0.00860113,28.906,-0.00609413
28.908,-9.73529,28.908,-0.0049615,28.908,-0.00842092,28.908,-0.00589508
28.91,-9.54427,28.91,-0.00471541,28.91,-0.00819201,28.91,-0.00569444
28.912,-9.30315,28.912,-0.00459236,28.912,-0.00804103,28.912,-0.00558116
28.914,-9.01317,28.914,-0.00449787,28.914,-0.00790953,28.914,-0.00547793
28.916,-8.67585,28.916,-0.00442976,28.916,-0.00775855,28.916,-0.00537407
28.918,-8.29296,28.918,-0.00436164,28.918,-0.00759295,28.918,-0.00527445
28.92,-7.86649,28.92,-0.00408258,28.92,-0.00699389,28.92,-0.00489216
28.922,-7.39867,28.922,-0.0039837,28.922,-0.00676012,28.922,-0.00473378
28.924,-6.89196,28.924,-0.00388922,28.924,-0.00650198,28.924,-0.00456048
28.926,-6.349,28.926,-0.00381451,28.926,-0.00626333,28.926,-0.00440665
28.928,-5.77265,28.928,-0.00372662,28.928,-0.00602468,28.928,-0.00425282
28.93,-5.16592,28.93,-0.00335308,28.93,-0.00530387,28.93,-0.00381475
28.932,-4.532,28.932,-0.00323223,28.932,-0.00501651,28.932,-0.00360279
28.934,-3.87422,28.934,-0.00312676,28.934,-0.00470968,28.934,-0.00337136
28.936,-3.19602,28.936,-0.00305205,28.936,-0.00440771,28.936,-0.00313536
28.938,-2.50097,28.938,-0.00288945,28.938,-0.00390119,28.938,-0.00280791
28.94,-1.79273,28.94,-0.00278837,28.94,-0.00367715,28.94,-0.00267812
28.942,-1.075,28.942,-0.00267192,28.942,-0.00342876,28.942,-0.00250513
28.944,-0.351577,28.944,-0.00257084,28.944,-0.00313654,28.944,-0.00228831
28.946,0.373748,28.946,-0.00248515,28.946,-0.00284918,28.946,-0.00207635
28.948,1.09716,28.948,-0.0022764,28.948,-0.00223551,28.948,-0.00163233
28.95,1.81484,28.95,-0.00197977,28.95,-0.00175334,28.95,-0.0013575
28.952,2.52302,28.952,-0.00182596,28.952,-0.00152931,28.952,-0.00124656
28.954,3.21797,28.954,-0.00170071,28.954,-0.00128092,28.954,-0.00113954
28.956,3.89602,28.956,-0.00161062,28.956,-0.000993562,28.956,-0.00101241
28.958,4.55361,28.958,-0.00152493,28.958,-0.000720819,28.958,-0.000928165
28.96,5.18726,28.96,-0.00117556,28.96,-9.25E-05,28.96,-0.00100674
28.962,5.79364,28.962,-0.00102614,28.962,0.000131501,28.962,-0.000942926
28.964,6.36954,28.964,-0.000905288,28.964,0.000413984,28.964,-0.000726417
28.966,6.91193,28.966,-0.000830579,28.966,0.000740301,28.966,-0.000428374
28.968,7.41794,28.968,-0.000771252,28.968,0.00107149,28.968,-0.000153736
28.97,7.88489,28.97,-0.000485603,28.97,0.00177283,28.97,0.000217734
28.972,8.31032,28.972,-0.000338384,28.972,0.00199686,28.972,0.000366374
28.974,8.69198,28.974,-0.00019556,28.974,0.00223064,28.974,0.000524754
28.976,9.02785,28.976,-8.13E-05,28.976,0.00246929,28.976,0.000669156
28.978,9.31614,28.978,9.45E-05,28.978,0.00297094,28.978,0.00102944
28.98,9.55533,28.98,0.000182376,28.98,0.00319498,28.98,0.0011875
28.982,9.74414,28.982,0.00027686,28.982,0.00337032,28.982,0.00130629
28.984,9.88157,28.984,0.000375738,28.984,0.00351643,28.984,0.00139585
28.986,9.96688,28.986,0.00049659,28.986,0.00364793,28.986,0.00148023
28.988,9.99962,28.988,0.000810804,28.988,0.00394015,28.988,0.00170648
28.99,9.97959,28.99,0.00112282,28.99,0.00423238,28.99,0.00197985
28.992,9.9069,28.992,0.00124587,28.992,0.00434927,28.992,0.00209674
28.994,9.78192,28.994,0.00132497,28.994,0.00442719,28.994,0.00217467
28.996,9.60529,28.996,0.00137112,28.996,0.00448077,28.996,0.00222824
28.998,9.37794,28.998,0.00141286,28.998,0.00450999,28.998,0.00225746
29,9.10106,29,0.00147439,29,0.00452947,29,0.00230522
29.002,8.7761,29.002,0.00171389,29.002,0.00461714,29.002,0.00244944
29.004,8.40477,29.004,0.00188089,29.004,0.00466584,29.004,0.00252641
29.006,7.98901,29.006,0.00200833,29.006,0.00467071,29.006,0.00256898
29.008,7.53102,29.008,0.00210282,29.008,0.00470968,29.008,0.00264565
29.01,7.03321,29.01,0.00219291,29.01,0.00470481,29.01,0.00266905
29.012,6.4982,29.012,0.00243461,29.012,0.00467071,29.012,0.0027292
29.014,5.92881,29.014,0.0029334,29.014,0.00459279,29.014,0.00280208
29.016,5.32804,29.016,0.00306743,29.016,0.00457331,29.016,0.00283914
29.018,4.69907,29.018,0.00312896,29.018,0.00454408,29.018,0.00284762
29.02,4.04521,29.02,0.00312456,29.02,0.00450025,29.02,0.00283206
29.022,3.36991,29.022,0.00309819,29.022,0.00436388,29.022,0.00278051
29.024,2.67674,29.024,0.00311797,29.024,0.00428108,29.024,0.00273541
29.026,1.96937,29.026,0.00319268,29.026,0.00421777,29.026,0.00271922
29.028,1.25154,29.028,0.00331792,29.028,0.00419828,29.028,0.00275629
29.03,0.527028,29.03,0.00343877,29.03,0.00413984,29.03,0.00276382
29.032,-0.200317,29.032,0.00362335,29.032,0.00406191,29.032,0.00280842
29.034,-0.92665,29.034,0.003909,29.034,0.00385249,29.034,0.00274036
29.036,-1.64813,29.036,0.0040672,29.036,0.00375508,29.036,0.00272778
29.038,-2.36093,29.038,0.00416828,29.038,0.00368689,29.038,0.00275384
29.04,-3.06128,29.04,0.00422541,29.04,0.00361871,29.04,0.00278932
29.042,-3.74547,29.042,0.00428034,29.042,0.00362845,29.042,0.00293101
29.044,-4.40987,29.044,0.00435065,29.044,0.00355052,29.044,0.00300388
29.046,-5.05096,29.046,0.00450447,29.046,0.00336545,29.046,0.00324292
29.048,-5.66533,29.048,0.00458357,29.048,0.00328752,29.048,0.00343832
29.05,-6.24973,29.05,0.00468025,29.05,0.00322908,29.05,0.00369089
29.052,-6.80105,29.052,0.00477254,29.052,0.0032242,29.052,0.00395934
29.054,-7.31637,29.054,0.00486702,29.054,0.00316576,29.054,0.00412709
29.056,-7.79295,29.056,0.00505818,29.056,0.00293198,29.056,0.00408181
29.058,-8.22825,29.058,0.00525374,29.058,0.00262515,29.058,0.00401059
29.06,-8.61996,29.06,0.00534383,29.06,0.00255209,29.06,0.00412603
29.062,-8.96599,29.062,0.00541195,29.062,0.00245468,29.062,0.00420769
29.064,-9.26449,29.064,0.00546908,29.064,0.00238163,29.064,0.00428544
29.066,-9.51388,29.066,0.00552621,29.066,0.00234753,29.066,0.00439271
29.068,-9.71282,29.068,0.00564267,29.068,0.00224038,29.068,0.00455888
29.07,-9.86024,29.07,0.00578769,29.07,0.00210888,29.07,0.00463473
29.072,-9.95536,29.072,0.0058624,29.072,0.00210888,29.072,0.00472898
29.074,-9.99765,29.074,0.00593271,29.074,0.00212836,29.074,0.00484271
29.076,-9.98689,29.076,0.00599643,29.076,0.00216733,29.076,0.00498534
29.078,-9.92312,29.078,0.00606235,29.078,0.00220629,29.078,0.0050997
29.08,-9.80666,29.08,0.00629746,29.08,0.00236214,29.08,0.00533096
29.082,-9.63813,29.082,0.00638755,29.082,0.00247903,29.082,0.00544785
29.084,-9.4184,29.084,0.00647105,29.084,0.00260566,29.084,0.00556505
29.086,-9.14864,29.086,0.00653916,29.086,0.00273716,29.086,0.00568713
29.088,-8.83027,29.088,0.00660728,29.088,0.00290276,29.088,0.00583387
29.09,-8.46497,29.09,0.00680284,29.09,0.00342389,29.09,0.00619478
29.092,-8.05466,29.092,0.00687315,29.092,0.00360897,29.092,0.00631388
29.094,-7.60153,29.094,0.00693907,29.094,0.00379404,29.094,0.00641414
29.096,-7.10797,29.096,0.00699401,29.096,0.00399373,29.096,0.00651957
29.098,-6.5766,29.098,0.00711925,29.098,0.00449538,29.098,0.006861
29.1,-6.01023,29.1,0.00718517,29.1,0.00475351,29.1,0.00704374
29.102,-5.41187,29.102,0.00725768,29.102,0.0050019,29.102,0.00719788
29.104,-4.78469,29.104,0.007328,29.104,0.00521133,29.104,0.00730363
29.106,-4.13202,29.106,0.0074027,29.106,0.00544511,29.106,0.00742432
29.108,-3.45733,29.108,0.0075653,29.108,0.00593702,29.108,0.0077183
29.11,-2.76421,29.11,0.00774768,29.11,0.00649711,29.11,0.00811818
29.112,-2.05633,29.112,0.00783557,29.112,0.00676012,29.112,0.00830578
29.114,-1.33746,29.114,0.00790589,29.114,0.00700851,29.114,0.00846935
29.116,-0.611432,29.116,0.00796521,29.116,0.00722767,29.116,0.00860369
29.118,0.117905,29.118,0.00802234,29.118,0.0074371,29.118,0.0087283
29.12,0.846662,29.12,0.00819593,29.12,0.00812383,29.12,0.00909458
29.122,1.57096,29.122,0.00826405,29.122,0.00836248,29.122,0.00922013
29.124,2.28695,29.124,0.00832337,29.124,0.00857677,29.124,0.00931191
29.126,2.9908,29.126,0.00836952,29.126,0.00876185,29.126,0.00936504
29.128,3.67877,29.128,0.00841786,29.128,0.00894205,29.128,0.00938502
29.13,4.34719,29.13,0.00860023,29.13,0.00941935,29.13,0.00924971
29.132,4.9925,29.132,0.00866176,29.132,0.00958982,29.132,0.00925052
29.134,5.61125,29.134,0.00872108,29.134,0.00979437,29.134,0.00936083
29.136,6.20014,29.136,0.00876503,29.136,0.0100184,29.136,0.00956602
29.138,6.75603,29.138,0.00886171,29.138,0.0104227,29.138,0.00990429
29.14,7.27594,29.14,0.00890785,29.14,0.0105834,29.14,0.00997077
29.142,7.7571,29.142,0.0089496,29.142,0.0107344,29.142,0.0100275
29.144,8.19694,29.144,0.00898476,29.144,0.0109,29.144,0.0101177
29.146,8.59309,29.146,0.00902211,29.146,0.011085,29.146,0.0102368
29.148,8.94344,29.148,0.0091188,29.148,0.0114454,29.148,0.0104464
29.15,9.24611,29.15,0.00922427,29.15,0.0117523,29.15,0.0105742
29.152,9.49948,29.152,0.0092748,29.152,0.011874,29.152,0.0106205
29.154,9.70218,29.154,0.00931216,29.154,0.0119861,29.154,0.0106477
29.156,9.85313,29.156,0.00934072,29.156,0.0121029,29.156,0.0106892
29.158,9.9515,29.158,0.00936709,29.158,0.0122052,29.158,0.0107067
29.16,9.99676,29.16,0.00946597,29.16,0.0124682,29.16,0.0107529
29.162,9.98866,29.162,0.00949673,29.162,0.0125267,29.162,0.0107642
29.164,9.92723,29.164,0.0095209,29.164,0.0125705,29.164,0.0107609
