Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
10.896,10,10.896,0.00942422,10.896,0.00856216,10.896,0.00142759
10.898,10,10.898,0.00943521,10.898,0.00857677,10.898,0.0014422
10.9,10,10.9,0.009444,10.9,0.00858652,10.9,0.00145194
10.902,10,10.902,0.00946597,10.902,0.008606,10.902,0.00147142
10.904,10,10.904,0.00948794,10.904,0.00863035,10.904,0.00149578
10.906,10,10.906,0.00949893,10.906,0.00864009,10.906,0.00150552
10.908,10,10.908,0.00950552,10.908,0.00864983,10.908,0.00151526
10.91,10,10.91,0.00950991,10.91,0.00865957,10.91,0.001525
10.912,10,10.912,0.00951651,10.912,0.00866931,10.912,0.00153474
10.914,10,10.914,0.0095209,10.914,0.00867905,10.914,0.00154448
10.916,10,10.916,0.00953628,10.916,0.00869366,10.916,0.00155909
10.918,10,10.918,0.00954507,10.918,0.0087034,10.918,0.00156883
10.92,10,10.92,0.00955166,10.92,0.00871315,10.92,0.00157857
10.922,10,10.922,0.00956045,10.922,0.00872289,10.922,0.00158831
10.924,10,10.924,0.00956485,10.924,0.00872776,10.924,0.00159318
10.926,10,10.926,0.00957803,10.926,0.0087375,10.926,0.00160292
10.928,10,10.928,0.00959561,10.928,0.00875211,10.928,0.00161754
10.93,10,10.93,0.0096,10.93,0.00876185,10.93,0.00162728
10.932,10,10.932,0.0096044,10.932,0.00876672,10.932,0.00163215
10.934,10,10.934,0.0096066,10.934,0.00877159,10.934,0.00163702
10.936,10,10.936,0.00961099,10.936,0.00877646,10.936,0.00164189
10.938,10,10.938,0.00961319,10.938,0.00878133,10.938,0.00164676
10.94,10,10.94,0.00961538,10.94,0.00878133,10.94,0.00164676
10.942,10,10.942,0.00961758,10.942,0.0087862,10.942,0.00165163
10.944,10,10.944,0.00962198,10.944,0.00879107,10.944,0.0016565
10.946,10,10.946,0.00962637,10.946,0.00879594,10.946,0.00166137
10.948,10,10.948,0.00963296,10.948,0.00879594,10.948,0.00166137
10.95,10,10.95,0.00963296,10.95,0.00880081,10.95,0.00166624
10.952,10,10.952,0.00963516,10.952,0.00880081,10.952,0.00166624
10.954,10,10.954,0.00963516,10.954,0.00880081,10.954,0.00166624
10.956,10,10.956,0.00963736,10.956,0.00880081,10.956,0.00166624
10.958,10,10.958,0.00963956,10.958,0.00880081,10.958,0.00166624
10.96,10,10.96,0.00963956,10.96,0.00880081,10.96,0.00166624
10.962,10,10.962,0.00963956,10.962,0.00880081,10.962,0.00166624
10.964,10,10.964,0.00963956,10.964,0.00879594,10.964,0.00166137
10.966,10,10.966,0.00963956,10.966,0.00879594,10.966,0.00166137
10.968,10,10.968,0.00963956,10.968,0.00879594,10.968,0.00166137
10.97,10,10.97,0.00963956,10.97,0.00879594,10.97,0.00166137
10.972,10,10.972,0.00963956,10.972,0.00879594,10.972,0.00166137
10.974,10,10.974,0.00963956,10.974,0.00879594,10.974,0.00166137
10.976,10,10.976,0.00963956,10.976,0.00879594,10.976,0.00166137
10.978,10,10.978,0.00963956,10.978,0.00879594,10.978,0.00166137
10.98,10,10.98,0.00963956,10.98,0.00879594,10.98,0.00166137
10.982,10,10.982,0.00963956,10.982,0.00879594,10.982,0.00166137
10.984,10,10.984,0.00963956,10.984,0.00879594,10.984,0.00166137
10.986,10,10.986,0.00963956,10.986,0.00879594,10.986,0.00166137
10.988,10,10.988,0.00963956,10.988,0.00879594,10.988,0.00166137
10.99,10,10.99,0.00963956,10.99,0.00879594,10.99,0.00166137
10.992,10,10.992,0.00963956,10.992,0.00879594,10.992,0.00166137
10.994,10,10.994,0.00963956,10.994,0.00879594,10.994,0.00166137
10.996,10,10.996,0.00963956,10.996,0.00879594,10.996,0.00166137
10.998,10,10.998,0.00963956,10.998,0.00879594,10.998,0.00166137
11,10,11,0.00963956,11,0.00879594,11,0.00166137
11.002,10,11.002,0.00963956,11.002,0.00879594,11.002,0.00166137
11.004,10,11.004,0.00963956,11.004,0.00879594,11.004,0.00166137
11.006,10,11.006,0.00963736,11.006,0.00879594,11.006,0.00166137
11.008,10,11.008,0.00963736,11.008,0.00879594,11.008,0.00166137
11.01,10,11.01,0.00963736,11.01,0.00879594,11.01,0.00166137
11.012,10,11.012,0.00963736,11.012,0.00879594,11.012,0.00166137
11.014,10,11.014,0.00963736,11.014,0.00879594,11.014,0.00166137
11.016,10,11.016,0.00963736,11.016,0.00879594,11.016,0.00166137
11.018,10,11.018,0.00963516,11.018,0.00879594,11.018,0.00166137
11.02,10,11.02,0.00963516,11.02,0.00879594,11.02,0.00166137
11.022,10,11.022,0.00963516,11.022,0.00879594,11.022,0.00166137
11.024,10,11.024,0.00963516,11.024,0.00879594,11.024,0.00166137
11.026,10,11.026,0.00963296,11.026,0.00879594,11.026,0.00166137
11.028,10,11.028,0.00963296,11.028,0.00879594,11.028,0.00166137
11.03,10,11.03,0.00963296,11.03,0.00879594,11.03,0.00166137
11.032,10,11.032,0.00963296,11.032,0.00879594,11.032,0.00166137
11.034,10,11.034,0.00963296,11.034,0.00879594,11.034,0.00166137
11.036,10,11.036,0.00963077,11.036,0.00879107,11.036,0.0016565
11.038,10,11.038,0.00963077,11.038,0.00879107,11.038,0.0016565
11.04,10,11.04,0.00963077,11.04,0.00879107,11.04,0.0016565
11.042,10,11.042,0.00963077,11.042,0.00879107,11.042,0.0016565
11.044,10,11.044,0.00962857,11.044,0.00879107,11.044,0.0016565
11.046,10,11.046,0.00962198,11.046,0.00879107,11.046,0.0016565
11.048,10,11.048,0.00961538,11.048,0.00879107,11.048,0.0016565
11.05,10,11.05,0.00961099,11.05,0.00879107,11.05,0.0016565
11.052,10,11.052,0.0096044,11.052,0.00879107,11.052,0.0016565
11.054,10,11.054,0.00959781,11.054,0.00879107,11.054,0.0016565
11.056,10,11.056,0.00958682,11.056,0.00879107,11.056,0.0016565
11.058,10,11.058,0.00957803,11.058,0.00879107,11.058,0.0016565
11.06,10,11.06,0.00957583,11.06,0.00879107,11.06,0.0016565
11.062,10,11.062,0.00957144,11.062,0.00879107,11.062,0.0016565
11.064,10,11.064,0.00956485,11.064,0.00879107,11.064,0.0016565
11.066,10,11.066,0.00955606,11.066,0.00879107,11.066,0.0016565
11.068,10,11.068,0.00954507,11.068,0.00879107,11.068,0.0016565
11.07,10,11.07,0.00951651,11.07,0.0087862,11.07,0.00165163
11.072,10,11.072,0.00949893,11.072,0.0087862,11.072,0.00165163
11.074,10,11.074,0.00947915,11.074,0.0087862,11.074,0.00165163
11.076,10,11.076,0.00946157,11.076,0.0087862,11.076,0.00165163
11.078,10,11.078,0.009444,11.078,0.0087862,11.078,0.00165163
11.08,10,11.08,0.00940444,11.08,0.0087862,11.08,0.00165163
11.082,10,11.082,0.00933853,11.082,0.00878133,11.082,0.00164676
11.084,10,11.084,0.00931875,11.084,0.00878133,11.084,0.00164676
11.086,10,11.086,0.00930337,11.086,0.00878133,11.086,0.00164676
11.088,10,11.088,0.00929678,11.088,0.00878133,11.088,0.00164676
11.09,10,11.09,0.009277,11.09,0.00878133,11.09,0.00164676
11.092,10,11.092,0.00926382,11.092,0.00877646,11.092,0.00164189
11.094,10,11.094,0.00924844,11.094,0.00877646,11.094,0.00164189
11.096,10,11.096,0.00922866,11.096,0.00877159,11.096,0.00163702
11.098,10,11.098,0.00920669,11.098,0.00876185,11.098,0.00162728
11.1,10,11.1,0.00915395,11.1,0.00875211,11.1,0.00161754
11.102,10,11.102,0.00909682,11.102,0.0087375,11.102,0.00160292
11.104,10,11.104,0.00907045,11.104,0.00873263,11.104,0.00159805
11.106,10,11.106,0.00905068,11.106,0.00872289,11.106,0.00158831
11.108,10,11.108,0.00903969,11.108,0.00871802,11.108,0.00158344
11.11,10,11.11,0.00902871,11.11,0.00871315,11.11,0.00157857
11.112,10,11.112,0.00901332,11.112,0.0087034,11.112,0.00156883
11.114,10,11.114,0.00897158,11.114,0.00868392,11.114,0.00155877
11.116,10,11.116,0.00894741,11.116,0.00866931,11.116,0.00154416
11.118,10,11.118,0.00891884,11.118,0.0086547,11.118,0.00152955
11.12,10,11.12,0.00889247,11.12,0.00864009,11.12,0.00151494
11.122,10,11.122,0.00886611,11.122,0.00863035,11.122,0.0015052
11.124,10,11.124,0.00881337,11.124,0.008606,11.124,0.00149027
11.126,10,11.126,0.00873427,11.126,0.00856216,11.126,0.00144644
11.128,10,11.128,0.0087079,11.128,0.00854268,11.128,0.00142696
11.13,10,11.13,0.00869252,11.13,0.0085232,11.13,0.00140748
11.132,10,11.132,0.00868373,11.132,0.00850859,11.132,0.00140229
11.134,10,11.134,0.00865736,11.134,0.0084745,11.134,0.0013682
11.136,10,11.136,0.00863978,11.136,0.00845501,11.136,0.00134872
11.138,10,11.138,0.00861781,11.138,0.00843066,11.138,0.00132436
11.14,10,11.14,0.00858925,11.14,0.00840631,11.14,0.00130001
11.142,10,11.142,0.00855848,11.142,0.00838196,11.142,0.00127566
11.144,10,11.144,0.00847938,11.144,0.00833812,11.144,0.00123183
11.146,10,11.146,0.00839369,11.146,0.00828455,11.146,0.00117825
11.148,10,11.148,0.00835633,11.148,0.0082602,11.148,0.0011539
11.15,10,11.15,0.00832777,11.15,0.00823585,11.15,0.00112955
11.152,10,11.152,0.00831019,11.152,0.00820662,11.152,0.00110032
11.154,10,11.154,0.00827943,11.154,0.00816279,11.154,0.00105649
11.156,10,11.156,0.00824427,11.156,0.00810435,11.156,0.000998046
11.158,10,11.158,0.0082201,11.158,0.00807512,11.158,0.000968824
11.16,10,11.16,0.00819593,11.16,0.00804103,11.16,0.000934731
11.162,10,11.162,0.00817176,11.162,0.00800694,11.162,0.000900638
11.164,10,11.164,0.008141,11.164,0.00797772,11.164,0.000871416
11.166,10,11.166,0.00803333,11.166,0.00788031,11.166,0.000774008
11.168,10,11.168,0.00799158,11.168,0.00784621,11.168,0.000739915
11.17,10,11.17,0.00795642,11.17,0.00780238,11.17,0.000696082
11.172,10,11.172,0.00793225,11.172,0.00776342,11.172,0.000657118
11.174,10,11.174,0.00791248,11.174,0.00772932,11.174,0.000623026
11.176,10,11.176,0.00784216,11.176,0.00762218,11.176,0.000515877
11.178,10,11.178,0.0078136,11.178,0.00758321,11.178,0.000476914
11.18,10,11.18,0.00778503,11.18,0.00753938,11.18,0.00043308
11.182,10,11.182,0.00776086,11.182,0.00749555,11.182,0.000389246
11.184,10,11.184,0.00770154,11.184,0.00742249,11.184,0.00031619
11.186,10,11.186,0.00766638,11.186,0.00738353,11.186,0.000277227
11.188,10,11.188,0.00763122,11.188,0.00734456,11.188,0.000238264
11.19,10,11.19,0.00759607,11.19,0.0073056,11.19,0.000199301
11.192,10,11.192,0.00756091,11.192,0.00726177,11.192,0.000155467
11.194,10,11.194,0.007484,11.194,0.0071741,11.194,6.78E-05
11.196,10,11.196,0.0074027,11.196,0.0070913,11.196,-1.50E-05
11.198,10,11.198,0.00736535,11.198,0.00705234,11.198,-5.40E-05
11.2,10,11.2,0.00733459,11.2,0.00701338,11.2,-9.29E-05
11.202,10,11.202,0.00731261,11.202,0.00697441,11.202,-0.000131886
11.204,10,11.204,0.00729284,11.204,0.00693545,11.204,-0.00017085
11.206,10,11.206,0.0072401,11.206,0.00685752,11.206,-0.000248776
11.208,10,11.208,0.00716979,11.208,0.00677473,11.208,-0.000331573
11.21,10,11.21,0.00712804,11.21,0.00672602,11.21,-0.000380277
11.212,10,11.212,0.00709288,11.212,0.00668219,11.212,-0.00042411
11.214,10,11.214,0.00705773,11.214,0.00663836,11.214,-0.000467944
11.216,10,11.216,0.00702697,11.216,0.00660426,11.216,-0.000502037
11.218,10,11.218,0.00699181,11.218,0.00657017,11.218,-0.00053613
11.22,10,11.22,0.00691271,11.22,0.00649224,11.22,-0.000614056
11.222,10,11.222,0.00686656,11.222,0.00644841,11.222,-0.00065789
11.224,10,11.224,0.00682042,11.224,0.00640458,11.224,-0.000701723
11.226,10,11.226,0.00677867,11.226,0.00636561,11.226,-0.000740686
11.228,10,11.228,0.00673692,11.228,0.00633152,11.228,-0.000774779
11.23,10,11.23,0.00665782,11.23,0.00626333,11.23,-0.000842965
11.232,10,11.232,0.00657432,11.232,0.00619515,11.232,-0.00091115
11.234,10,11.234,0.00653697,11.234,0.00615619,11.234,-0.000950114
11.236,10,11.236,0.00650621,11.236,0.00611722,11.236,-0.000989077
11.238,10,11.238,0.00648423,11.238,0.00608313,11.238,-0.00102317
11.24,10,11.24,0.00646006,11.24,0.00605391,11.24,-0.00105239
11.242,10,11.242,0.00639634,11.242,0.00600033,11.242,-0.00110597
11.244,10,11.244,0.00631065,11.244,0.00592728,11.244,-0.00118845
11.246,10,11.246,0.00626231,11.246,0.00588344,11.246,-0.00123228
11.248,10,11.248,0.00621616,11.248,0.00584448,11.248,-0.00127124
11.25,10,11.25,0.00617881,11.25,0.00581526,11.25,-0.00130047
11.252,10,11.252,0.00614365,11.252,0.00579578,11.252,-0.00131995
11.254,10,11.254,0.00606675,11.254,0.0057422,11.254,-0.00137352
11.256,10,11.256,0.00597885,11.256,0.00566428,11.256,-0.00145145
11.258,10,11.258,0.00593491,11.258,0.00562531,11.258,-0.00149041
11.26,10,11.26,0.00589755,11.26,0.00559122,11.26,-0.0015245
11.262,10,11.262,0.00586679,11.262,0.005562,11.262,-0.00155373
11.264,10,11.264,0.00583603,11.264,0.00554252,11.264,-0.00157321
11.266,10,11.266,0.00580087,11.266,0.00551816,11.266,-0.00159756
11.268,10,11.268,0.00571737,11.268,0.00546459,11.268,-0.00165114
11.27,10,11.27,0.00566684,11.27,0.00542563,11.27,-0.00169952
11.272,10,11.272,0.0056163,11.272,0.00538666,11.272,-0.00173849
11.274,10,11.274,0.00557016,11.274,0.00535744,11.274,-0.00176771
11.276,10,11.276,0.00552401,11.276,0.00533309,11.276,-0.00179206
11.278,10,11.278,0.00543392,11.278,0.00528925,11.278,-0.00183589
11.28,10,11.28,0.00529769,11.28,0.00519185,11.28,-0.0019333
11.282,10,11.282,0.00525594,11.282,0.00515288,11.282,-0.00197227
11.284,10,11.284,0.00522957,11.284,0.00512366,11.284,-0.00200149
11.286,10,11.286,0.00521639,11.286,0.00509931,11.286,-0.00201642
11.288,10,11.288,0.00518343,11.288,0.00505548,11.288,-0.00206025
11.29,10,11.29,0.00515706,11.29,0.00502138,11.29,-0.00209434
11.292,10,11.292,0.00512191,11.292,0.00499216,11.292,-0.00212356
11.294,10,11.294,0.00507796,11.294,0.00494833,11.294,-0.0021674
11.296,10,11.296,0.00502523,11.296,0.00490936,11.296,-0.00220636
11.298,10,11.298,0.00489998,11.298,0.00484118,11.298,-0.00227455
11.3,10,11.3,0.00476155,11.3,0.00478273,11.3,-0.00233299
11.302,10,11.302,0.00470002,11.302,0.00475351,11.302,-0.00236221
11.304,10,11.304,0.00466047,11.304,0.00471942,11.304,-0.00239631
11.306,10,11.306,0.0046385,11.306,0.00468532,11.306,-0.0024304
11.308,10,11.308,0.00462312,11.308,0.0046561,11.308,-0.00245962
11.31,10,11.31,0.00460115,11.31,0.00463175,11.31,-0.00248397
11.312,10,11.312,0.00453083,11.312,0.00457331,11.312,-0.00253299
11.314,10,11.314,0.00448249,11.314,0.00453434,11.314,-0.00257196
11.316,10,11.316,0.00442316,11.316,0.00449051,11.316,-0.00261579
11.318,10,11.318,0.00436384,11.318,0.00445155,11.318,-0.00265475
11.32,10,11.32,0.00430231,11.32,0.00441745,11.32,-0.00268885
11.322,10,11.322,0.00417926,11.322,0.00435901,11.322,-0.00274729
11.324,10,11.324,0.00401447,11.324,0.00425186,11.324,-0.00285444
11.326,10,11.326,0.00397272,11.326,0.00420803,11.326,-0.00289827
11.328,10,11.328,0.00395294,11.328,0.00416419,11.328,-0.00294211
11.33,10,11.33,0.00395075,11.33,0.00412036,11.33,-0.00297652
11.332,10,11.332,0.00393317,11.332,0.00405217,11.332,-0.0030447
11.334,10,11.334,0.00391119,11.334,0.00401321,11.334,-0.00308366
11.336,10,11.336,0.00387384,11.336,0.00397425,11.336,-0.00312263
11.338,10,11.338,0.0038233,11.338,0.00392067,11.338,-0.0031762
11.34,10,11.34,0.00376178,11.34,0.0038671,11.34,-0.00322978
11.342,10,11.342,0.00361676,11.342,0.00377456,11.342,-0.00332231
11.344,10,11.344,0.00345416,11.344,0.00368689,11.344,-0.00340998
11.346,10,11.346,0.00338384,11.346,0.00363819,11.346,-0.00345869
11.348,10,11.348,0.0033355,11.348,0.00359436,11.348,-0.00350252
11.35,10,11.35,0.00331353,11.35,0.00354565,11.35,-0.00355122
11.352,10,11.352,0.00329815,11.352,0.00351156,11.352,-0.00358532
11.354,10,11.354,0.00328057,11.354,0.00347747,11.354,-0.00361941
11.356,10,11.356,0.00321685,11.356,0.00339467,11.356,-0.00370221
11.358,10,11.358,0.00316851,11.358,0.00334109,11.358,-0.00375578
11.36,10,11.36,0.00311138,11.36,0.00328265,11.36,-0.00381422
11.362,10,11.362,0.00305205,11.362,0.00323395,11.362,-0.00386293
11.364,10,11.364,0.00298833,11.364,0.00318037,11.364,-0.0039165
11.366,10,11.366,0.00285869,11.366,0.00310244,11.366,-0.00399443
11.368,10,11.368,0.00266972,11.368,0.00293685,11.368,-0.00416002
11.37,10,11.37,0.00261918,11.37,0.00286867,11.37,-0.00422821
11.372,10,11.372,0.00259281,11.372,0.00281996,11.372,-0.00426749
11.374,10,11.374,0.00259062,11.374,0.00277126,11.374,-0.00431619
11.376,10,11.376,0.00257524,11.376,0.00267872,11.376,-0.00440873
11.378,10,11.378,0.00255766,11.378,0.00262028,11.378,-0.00446717
11.38,10,11.38,0.0025247,11.38,0.00257157,11.38,-0.00451588
11.382,10,11.382,0.00247636,11.382,0.00250339,11.382,-0.00458406
11.384,10,11.384,0.00241703,11.384,0.00244494,11.384,-0.00464251
11.386,10,11.386,0.00226322,11.386,0.00233779,11.386,-0.00474966
11.388,10,11.388,0.00209403,11.388,0.00223551,11.388,-0.00485194
11.39,10,11.39,0.00201932,11.39,0.00217707,11.39,-0.00491038
11.392,10,11.392,0.00196878,11.392,0.00212836,11.392,-0.00495908
11.394,10,11.394,0.00194241,11.394,0.00207479,11.394,-0.00501266
11.396,10,11.396,0.00192923,11.396,0.0020407,11.396,-0.00504675
11.398,10,11.398,0.00191605,11.398,0.00200173,11.398,-0.00508572
11.4,10,11.4,0.00185232,11.4,0.00191407,11.4,-0.00517338
11.402,10,11.402,0.00180398,11.402,0.00185075,11.402,-0.0052367
11.404,10,11.404,0.00174466,11.404,0.00179231,11.404,-0.00529514
11.406,10,11.406,0.00167874,11.406,0.00174847,11.406,-0.0053484
11.408,10,11.408,0.00161062,11.408,0.00169003,11.408,-0.00540685
11.41,10,11.41,0.00147439,11.41,0.00160723,11.41,-0.00548964
11.412,10,11.412,0.0012986,11.412,0.00145625,11.412,-0.00564062
11.414,10,11.414,0.00125466,11.414,0.00139293,11.414,-0.00570394
11.416,10,11.416,0.00123708,11.416,0.00133936,11.416,-0.00575751
11.418,10,11.418,0.00123708,11.418,0.00129066,11.418,-0.00580622
11.42,10,11.42,0.00123049,11.42,0.00124682,11.42,-0.00585005
11.422,10,11.422,0.00112282,11.422,0.00110071,11.422,-0.00599616
11.424,10,11.424,0.0010591,11.424,0.00104227,11.424,-0.00605461
11.426,10,11.426,0.000986588,11.426,0.000988691,11.426,-0.00611761
11.428,10,11.428,0.000920669,11.428,0.000944858,11.428,-0.00616144
11.43,10,11.43,0.000799817,11.43,0.000862061,11.43,-0.00624424
11.432,10,11.432,0.000751477,11.432,0.000823098,11.432,-0.0062832
11.434,10,11.434,0.000714123,11.434,0.000784134,11.434,-0.00632216
11.436,10,11.436,0.000685558,11.436,0.000740301,11.436,-0.006366
11.438,10,11.438,0.00065919,11.438,0.000691597,11.438,-0.0064147
11.44,10,11.44,0.000588876,11.44,0.00060393,11.44,-0.00650237
11.442,10,11.442,0.000483406,11.442,0.000516262,11.442,-0.00659004
11.444,10,11.444,0.000419684,11.444,0.000472429,11.444,-0.0066433
11.446,10,11.446,0.000360357,11.446,0.000428595,11.446,-0.00668713
11.448,10,11.448,0.000309819,11.448,0.000394502,11.448,-0.00672122
11.45,10,11.45,0.000261479,11.45,0.00036041,11.45,-0.00675531
11.452,10,11.452,0.000109865,11.452,0.00024352,11.452,-0.0068722
11.454,10,11.454,5.93E-05,11.454,0.000199686,11.454,-0.00691604
11.456,10,11.456,1.54E-05,11.456,0.000150982,11.456,-0.00696474
11.458,10,11.458,-1.54E-05,11.458,0.000112019,11.458,-0.0070037
11.46,10,11.46,-4.39E-05,11.46,7.31E-05,11.46,-0.00704267
11.462,10,11.462,-0.000160403,11.462,-3.90E-05,11.462,-0.00715469
11.464,10,11.464,-0.000213138,11.464,-8.28E-05,11.464,-0.00719852
11.466,10,11.466,-0.000265873,11.466,-0.00011689,11.466,-0.00723261
11.468,10,11.468,-0.000312017,11.468,-0.000155853,11.468,-0.00727158
11.47,10,11.47,-0.00035816,11.47,-0.000189946,11.47,-0.00730567
11.472,10,11.472,-0.000509774,11.472,-0.000287354,11.472,-0.00740308
11.474,10,11.474,-0.000573495,11.474,-0.000326317,11.474,-0.00744204
11.476,10,11.476,-0.000626231,11.476,-0.00037015,11.476,-0.00748587
11.478,10,11.478,-0.000663585,11.478,-0.000409114,11.478,-0.00752484
11.48,10,11.48,-0.000696544,11.48,-0.000433466,11.48,-0.00754919
11.482,10,11.482,-0.000817396,11.482,-0.000516262,11.482,-0.00763199
11.484,10,11.484,-0.000865736,11.484,-0.000555226,11.484,-0.00767095
11.486,10,11.486,-0.000914077,11.486,-0.00060393,11.486,-0.00771965
11.488,10,11.488,-0.000953628,11.488,-0.000642893,11.488,-0.00775862
11.49,10,11.49,-0.00099318,11.49,-0.000676986,11.49,-0.00779271
11.492,10,11.492,-0.001136,11.492,-0.000769523,11.492,-0.00788525
11.494,10,11.494,-0.00119533,11.494,-0.000818227,11.494,-0.00793395
11.496,10,11.496,-0.00125026,11.496,-0.000866931,11.496,-0.00798266
11.498,10,11.498,-0.00129201,11.498,-0.000905894,11.498,-0.00802162
11.5,10,11.5,-0.00132937,11.5,-0.000935117,11.5,-0.00805084
11.502,10,11.502,-0.00137112,11.502,-0.000964339,11.502,-0.00808006
11.504,10,11.504,-0.00147219,11.504,-0.00103252,11.504,-0.00814825
11.506,10,11.506,-0.00153152,11.506,-0.00107636,11.506,-0.00819208
11.508,10,11.508,-0.00159304,11.508,-0.00112993,11.508,-0.00824566
11.51,10,11.51,-0.00165017,11.51,-0.00117377,11.51,-0.00828949
11.512,10,11.512,-0.00170291,11.512,-0.00120299,11.512,-0.00831871
11.514,10,11.514,-0.00181058,11.514,-0.00125656,11.514,-0.00836286
11.516,10,11.516,-0.00196439,11.516,-0.00137832,11.516,-0.00848462
11.518,10,11.518,-0.00201053,11.518,-0.00142703,11.518,-0.00853333
11.52,10,11.52,-0.00203909,11.52,-0.00146112,11.52,-0.00856742
11.522,10,11.522,-0.00204788,11.522,-0.00148547,11.522,-0.00859177
11.524,10,11.524,-0.00207865,11.524,-0.00155366,11.524,-0.00865996
11.526,10,11.526,-0.00210721,11.526,-0.00159262,11.526,-0.00869892
11.528,10,11.528,-0.00214456,11.528,-0.00164132,11.528,-0.00874762
11.53,10,11.53,-0.0021995,11.53,-0.00169977,11.53,-0.00880607
11.532,10,11.532,-0.00226542,11.532,-0.00174847,11.532,-0.00885477
11.534,10,11.534,-0.00242582,11.534,-0.00183614,11.534,-0.00894244
11.536,10,11.536,-0.00259941,11.536,-0.00191894,11.536,-0.00901581
11.538,10,11.538,-0.00267192,11.538,-0.00196764,11.538,-0.00906452
11.54,10,11.54,-0.00271806,11.54,-0.00201148,11.54,-0.00910835
11.542,10,11.542,-0.00273564,11.542,-0.00205044,11.542,-0.00914731
11.544,10,11.544,-0.00274223,11.544,-0.00208453,11.544,-0.00918141
11.546,10,11.546,-0.0027708,11.546,-0.00215759,11.546,-0.00925446
11.548,10,11.548,-0.00283891,11.548,-0.00225012,11.548,-0.009347
11.55,10,11.55,-0.00288945,11.55,-0.00231344,11.55,-0.00941031
11.552,10,11.552,-0.00294878,11.552,-0.00235727,11.552,-0.00945415
11.554,10,11.554,-0.0030125,11.554,-0.00240598,11.554,-0.00950285
11.556,10,11.556,-0.00307622,11.556,-0.00244981,11.556,-0.00954669
11.558,10,11.558,-0.00314214,11.558,-0.0024839,11.558,-0.00958078
11.56,10,11.56,-0.00326519,11.56,-0.00256183,11.56,-0.0096587
11.562,10,11.562,-0.00332451,11.562,-0.00260566,11.562,-0.00970254
11.564,10,11.564,-0.00337286,11.564,-0.00265924,11.564,-0.00975611
11.566,10,11.566,-0.00340801,11.566,-0.00271281,11.566,-0.00980969
11.568,10,11.568,-0.00343658,11.568,-0.00276639,11.568,-0.00986326
11.57,10,11.57,-0.0035025,11.57,-0.00286867,11.57,-0.00996554
11.572,10,11.572,-0.00358819,11.572,-0.0029612,11.572,-0.0100581
11.574,10,11.574,-0.00363873,11.574,-0.00301478,11.574,-0.0101117
11.576,10,11.576,-0.00368927,11.576,-0.00306835,11.576,-0.0101652
11.578,10,11.578,-0.00373321,11.578,-0.00311706,11.578,-0.0102139
11.58,10,11.58,-0.00377936,11.58,-0.00316089,11.58,-0.0102578
11.582,10,11.582,-0.00388263,11.582,-0.00324369,11.582,-0.0103406
11.584,10,11.584,-0.00399469,11.584,-0.00334109,11.584,-0.010438
11.586,10,11.586,-0.00404962,11.586,-0.00339954,11.586,-0.0104964
11.588,10,11.588,-0.00409357,11.588,-0.00346772,11.588,-0.0105646
11.59,10,11.59,-0.00411994,11.59,-0.00350669,11.59,-0.0106036
11.592,10,11.592,-0.00414411,11.592,-0.00354565,11.592,-0.0106425
11.594,10,11.594,-0.00420563,11.594,-0.00361871,11.594,-0.0107156
11.596,10,11.596,-0.00429352,11.596,-0.00371612,11.596,-0.0108224
11.598,10,11.598,-0.00434626,11.598,-0.00377456,11.598,-0.0108809
11.6,10,11.6,-0.0043968,11.6,-0.003833,11.6,-0.0109393
11.602,10,11.602,-0.00444074,11.602,-0.00387684,11.602,-0.0109831
11.604,10,11.604,-0.00448469,11.604,-0.00393041,11.604,-0.0110367
11.606,10,11.606,-0.00463191,11.606,-0.00406191,11.606,-0.0111682
11.608,10,11.608,-0.00468684,11.608,-0.00410575,11.608,-0.011212
11.61,10,11.61,-0.00473518,11.61,-0.00415445,11.61,-0.0112608
11.612,10,11.612,-0.00476375,11.612,-0.0042129,11.612,-0.0113192
11.614,10,11.614,-0.00479011,11.614,-0.00425673,11.614,-0.011363
11.616,10,11.616,-0.0048846,11.616,-0.00436875,11.616,-0.011475
11.618,10,11.618,-0.00492415,11.618,-0.00441258,11.618,-0.0115189
11.62,10,11.62,-0.0049659,11.62,-0.00446129,11.62,-0.011577
11.622,10,11.622,-0.00500105,11.622,-0.00450999,11.622,-0.0116257
11.624,10,11.624,-0.00503621,11.624,-0.00455869,11.624,-0.0116744
11.626,10,11.626,-0.00516805,11.626,-0.00465123,11.626,-0.0117764
11.628,10,11.628,-0.00522078,11.628,-0.0046902,11.628,-0.0118153
11.63,10,11.63,-0.00526913,11.63,-0.00473403,11.63,-0.0118592
11.632,10,11.632,-0.00530648,11.632,-0.00478273,11.632,-0.0119079
11.634,10,11.634,-0.00533504,11.634,-0.00482657,11.634,-0.0119517
11.636,10,11.636,-0.00544051,11.636,-0.00492397,11.636,-0.0120491
11.638,10,11.638,-0.00548226,11.638,-0.00495807,11.638,-0.0120832
11.64,10,11.64,-0.00552181,11.64,-0.00498242,11.64,-0.012117
11.642,10,11.642,-0.00555477,11.642,-0.00502625,11.642,-0.0121608
