Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
11.324,0.72117,11.324,0.00542953,11.324,0.00659939,11.324,0.00363058
11.326,0.754752,11.326,0.00554379,11.326,0.0074371,11.326,0.00474161
11.328,0.786467,11.328,0.00570419,11.328,0.00829916,11.328,0.00589584
11.33,0.816238,11.33,0.00591293,11.33,0.00919044,11.33,0.00710756
11.332,0.84399,11.332,0.0061063,11.332,0.0100428,11.332,0.00831803
11.334,0.869651,11.334,0.00662046,11.334,0.0117425,11.334,0.0107435
11.336,0.893159,11.336,0.00743347,11.336,0.0132962,11.336,0.0130794
11.338,0.914453,11.338,0.0078905,11.338,0.0140511,11.338,0.0142584
11.34,0.93348,11.34,0.00824866,11.34,0.0147719,11.34,0.015394
11.342,0.95019,11.342,0.00850355,11.342,0.0155512,11.342,0.0166068
11.344,0.964542,11.344,0.00868373,11.344,0.0161697,11.344,0.0176494
11.346,0.976499,11.346,0.00883974,11.346,0.0167883,11.346,0.0187015
11.348,0.986029,11.348,0.00911001,11.348,0.0179133,11.348,0.0206748
11.35,0.993108,11.35,0.00921328,11.35,0.0185173,11.35,0.0217028
11.352,0.997717,11.352,0.00928359,11.352,0.0190335,11.352,0.0226338
11.354,0.999844,11.354,0.00933193,11.354,0.0195741,11.354,0.0235985
11.356,0.999481,11.356,0.00938687,11.356,0.0201635,11.356,0.0246308
11.358,0.996628,11.358,0.00956485,11.358,0.020894,11.358,0.0261813
11.36,0.991292,11.36,0.00995597,11.36,0.0214639,11.36,0.0280895
11.362,0.983485,11.362,0.0100988,11.362,0.0215759,11.362,0.0287387
11.364,0.973224,11.364,0.0101889,11.364,0.021571,11.364,0.0293653
11.366,0.960534,11.366,0.0101933,11.366,0.02161,11.366,0.0300734
11.368,0.945445,11.368,0.0100834,11.368,0.0215564,11.368,0.0313205
11.37,0.927995,11.37,0.0100021,11.37,0.0214833,11.37,0.03186
11.372,0.908225,11.372,0.00991641,11.372,0.0213616,11.372,0.0323603
11.374,0.886184,11.374,0.00984171,11.374,0.0212447,11.374,0.0328372
11.376,0.861926,11.376,0.0097692,11.376,0.0211668,11.376,0.0333059
11.378,0.83551,11.378,0.0096044,11.378,0.0209768,11.378,0.0341715
11.38,0.807001,11.38,0.00939126,11.38,0.0207187,11.38,0.0346768
11.382,0.776469,11.382,0.00926382,11.382,0.0206115,11.382,0.0347582
11.384,0.74399,11.384,0.00912539,11.384,0.0204654,11.384,0.0346969
11.386,0.709645,11.386,0.00898037,11.386,0.0203437,11.386,0.0346034
11.388,0.673518,11.388,0.00880458,11.388,0.0202073,11.388,0.034467
11.39,0.635698,11.39,0.00859364,11.39,0.020066,11.39,0.0343069
11.392,0.59628,11.392,0.00804871,11.392,0.0197056,11.392,0.0338334
11.394,0.555362,11.394,0.0077345,11.394,0.0194232,11.394,0.0334473
11.396,0.513046,11.396,0.00742468,11.396,0.0190627,11.396,0.0329549
11.398,0.469436,11.398,0.00713244,11.398,0.0186536,11.398,0.0324044
11.4,0.424642,11.4,0.00682701,11.4,0.0183663,11.4,0.0319568
11.402,0.378775,11.402,0.00612388,11.402,0.0177136,11.402,0.0309272
11.404,0.331951,11.404,0.00495711,11.404,0.0165886,11.404,0.0288691
11.406,0.284286,11.406,0.00453962,11.406,0.0161502,11.406,0.0280255
11.408,0.235899,11.408,0.00425178,11.408,0.0157265,11.408,0.0271965
11.41,0.186911,11.41,0.00405182,11.41,0.0153564,11.41,0.0264022
11.412,0.137446,11.412,0.00389581,11.412,0.014957,11.412,0.0255505
11.414,0.0876278,11.414,0.00370904,11.414,0.0145138,11.414,0.024636
11.416,0.037581,11.416,0.00311138,11.416,0.013681,11.416,0.0227947
11.418,-0.0125684,11.418,0.00277739,11.418,0.0132377,11.418,0.0218426
11.42,-0.0626944,11.42,0.0024412,11.42,0.0126923,11.42,0.0207599
11.422,-0.112671,11.422,0.00207205,11.422,0.0121127,11.422,0.0196525
11.424,-0.162371,11.424,0.001626,11.424,0.0116013,11.424,0.0185945
11.426,-0.211671,11.426,0.000569101,11.426,0.0104421,11.426,0.0163609
11.428,-0.260446,11.428,-0.00114479,11.428,0.00827481,11.428,0.0125537
11.43,-0.308572,11.43,-0.00171609,11.43,0.00752477,11.43,0.0112853
11.432,-0.355928,11.432,-0.00218631,11.432,0.00661887,11.432,0.009861
11.434,-0.402394,11.434,-0.00254887,11.434,0.00573246,11.434,0.00845623
11.436,-0.447853,11.436,-0.00297954,11.436,0.00395964,11.436,0.00572207
11.438,-0.492188,11.438,-0.00307183,11.438,0.00310244,11.438,0.00449732
11.44,-0.535289,11.44,-0.00313994,11.44,0.00216246,11.44,0.00326516
11.442,-0.577045,11.442,-0.00321465,11.442,0.00119812,11.442,0.0021029
11.444,-0.617351,11.444,-0.00335088,11.444,0.000194816,11.444,0.00092995
11.446,-0.656103,11.446,-0.00373541,11.446,-0.00193355,11.446,-0.00147173
11.448,-0.693203,11.448,-0.00433747,11.448,-0.00394015,11.448,-0.00369511
11.45,-0.728556,11.45,-0.00473738,11.45,-0.00494833,11.45,-0.00479753
11.452,-0.762073,11.452,-0.0052076,11.452,-0.00604904,11.452,-0.00599249
11.454,-0.793667,11.454,-0.00564706,11.454,-0.00714001,11.454,-0.00715886
11.456,-0.823258,11.456,-0.00609531,11.456,-0.00820175,11.456,-0.00831485
11.458,-0.85077,11.458,-0.00695445,11.458,-0.010223,11.458,-0.0106
11.46,-0.876131,11.46,-0.00774548,11.46,-0.0121955,11.46,-0.0129589
11.462,-0.899277,11.462,-0.0080553,11.462,-0.0131744,11.462,-0.0141546
11.464,-0.920149,11.464,-0.00827943,11.464,-0.0141826,11.464,-0.0153796
11.466,-0.938691,11.466,-0.00840467,11.466,-0.0151129,11.466,-0.0165171
11.468,-0.954856,11.468,-0.0084662,11.468,-0.0160041,11.468,-0.0176064
11.47,-0.968602,11.47,-0.00856288,11.47,-0.0176649,11.47,-0.0196536
11.472,-0.979893,11.472,-0.00873207,11.472,-0.0191504,11.472,-0.0215726
11.474,-0.988698,11.474,-0.00886171,11.474,-0.0198761,11.474,-0.0225622
11.476,-0.994995,11.476,-0.00901992,11.476,-0.0206456,11.476,-0.0236333
11.478,-0.998766,11.478,-0.00918471,11.478,-0.0213226,11.478,-0.0246119
11.48,-1,11.48,-0.0093561,11.48,-0.0219947,11.48,-0.0256044
11.482,-0.998693,11.482,-0.00967471,11.482,-0.0231977,11.482,-0.0274295
11.484,-0.994847,11.484,-0.00989884,11.484,-0.0242497,11.484,-0.0290941
11.486,-0.98847,11.486,-0.00994498,11.486,-0.0247027,11.486,-0.0298486
11.488,-0.979578,11.488,-0.0099318,11.488,-0.0251264,11.488,-0.0306022
11.49,-0.968192,11.49,-0.00989444,11.49,-0.0255452,11.49,-0.0313509
11.492,-0.95434,11.492,-0.00986368,11.492,-0.0259251,11.492,-0.0320513
11.494,-0.938055,11.494,-0.00983951,11.494,-0.0266021,11.494,-0.0333314
11.496,-0.919379,11.496,-0.00984171,11.496,-0.0270892,11.496,-0.0343651
11.498,-0.898357,11.498,-0.00983951,11.498,-0.0272791,11.498,-0.0348001
11.5,-0.875042,11.5,-0.00982852,11.5,-0.0274398,11.5,-0.0352059
11.502,-0.849493,11.502,-0.00980435,11.502,-0.0275908,11.502,-0.0355736
11.504,-0.821773,11.504,-0.0097648,11.504,-0.027698,11.504,-0.0358787
11.506,-0.791952,11.506,-0.00962198,11.506,-0.0278441,11.506,-0.0363641
11.508,-0.760105,11.508,-0.00940664,11.508,-0.0278246,11.508,-0.036486
11.51,-0.726313,11.51,-0.0092814,11.51,-0.0277808,11.51,-0.0364233
11.512,-0.690661,11.512,-0.00914297,11.512,-0.0277174,11.512,-0.0363129
11.514,-0.653238,11.514,-0.00900234,11.514,-0.0275859,11.514,-0.0361342
11.516,-0.614141,11.516,-0.00868812,11.516,-0.0272548,11.516,-0.0356711
11.518,-0.573467,11.518,-0.00834315,11.518,-0.0267239,11.518,-0.0349989
11.52,-0.531321,11.52,-0.00815857,11.52,-0.0264122,11.52,-0.0346212
11.522,-0.487808,11.522,-0.0079718,11.522,-0.0260761,11.522,-0.0342097
11.524,-0.443041,11.524,-0.00776965,11.524,-0.0256719,11.524,-0.0337395
11.526,-0.397133,11.526,-0.0075653,11.526,-0.0252384,11.526,-0.0332401
11.528,-0.3502,11.528,-0.00733459,11.528,-0.0247562,11.528,-0.0326919
11.53,-0.302364,11.53,-0.00686876,11.53,-0.0236458,11.53,-0.0314684
11.532,-0.253744,11.532,-0.00661827,11.532,-0.023037,11.532,-0.030803
11.534,-0.204467,11.534,-0.006348,11.534,-0.0223503,11.534,-0.0300692
11.536,-0.154658,11.536,-0.00606675,11.536,-0.0216197,11.536,-0.0293009
11.538,-0.104444,11.538,-0.0057745,11.538,-0.0208697,11.538,-0.0285132
11.54,-0.0539547,11.54,-0.00515487,11.54,-0.0192624,11.54,-0.0268588
11.542,-0.00331848,11.542,-0.00411554,11.542,-0.0166178,11.542,-0.0241859
11.544,0.0473344,11.544,-0.0037398,11.544,-0.0156924,11.544,-0.0232605
11.546,0.0978739,11.546,-0.00336626,11.546,-0.0147378,11.546,-0.0223059
11.548,0.14817,11.548,-0.00300591,11.548,-0.0137881,11.548,-0.0213374
11.55,0.198094,11.55,-0.00219291,11.55,-0.0117815,11.55,-0.01918
11.552,0.247516,11.552,-0.00177762,11.552,-0.0107587,11.552,-0.0180252
11.554,0.29631,11.554,-0.00132717,11.554,-0.0097408,11.554,-0.0168471
11.556,0.34435,11.556,-0.000863539,11.556,-0.00870828,11.556,-0.0156638
11.558,0.391512,11.558,-0.000364752,11.558,-0.00761244,11.558,-0.0143983
11.56,0.437673,11.56,0.000656993,11.56,-0.00558635,11.56,-0.0120518
11.562,0.482716,11.562,0.00178201,11.562,-0.00350182,11.562,-0.00955254
11.564,0.526522,11.564,0.00234452,11.564,-0.00242059,11.564,-0.00823569
11.566,0.56898,11.566,0.00281914,11.566,-0.00133936,11.566,-0.00690942
11.568,0.609978,11.568,0.00322124,11.568,-0.000306835,11.568,-0.00563185
11.57,0.649411,11.57,0.00361016,11.57,0.000764653,11.57,-0.00430589
11.572,0.687175,11.572,0.00448908,11.572,0.002781,11.572,-0.0017806
11.574,0.723173,11.574,0.00530648,11.574,0.0049532,11.574,0.000957082
11.576,0.757312,11.576,0.00570859,11.576,0.00598085,11.576,0.00229575
11.578,0.789501,11.578,0.00604258,11.578,0.00708156,11.578,0.00372633
11.58,0.819657,11.58,0.00628648,11.58,0.00807025,11.58,0.00504489
11.582,0.847701,11.582,0.00649742,11.582,0.0090005,11.582,0.00628616
11.584,0.87356,11.584,0.00702257,11.584,0.010934,11.584,0.00892657
11.586,0.897166,11.586,0.00764441,11.586,0.0128773,11.586,0.0116804
11.588,0.918457,11.588,0.00789929,11.588,0.0137735,11.588,0.0129724
11.59,0.937376,11.59,0.00810584,11.59,0.0147183,11.59,0.0143414
11.592,0.953873,11.592,0.00825965,11.592,0.0155999,11.592,0.015647
11.594,0.967905,11.594,0.00840907,11.594,0.0163499,11.594,0.0168306
11.596,0.979435,11.596,0.00858705,11.596,0.0171535,11.596,0.0181055
11.598,0.98843,11.598,0.00897377,11.598,0.0185757,11.598,0.0204324
11.6,0.994867,11.6,0.00915175,11.6,0.0193111,11.6,0.0216485
11.602,0.998727,11.602,0.00931216,11.602,0.0199394,11.602,0.0227763
11.604,1,11.604,0.00943521,11.604,0.0206359,11.604,0.0239817
11.606,0.998681,11.606,0.00954947,11.606,0.0211668,11.606,0.0250027
11.608,0.994771,11.608,0.00977799,11.608,0.0214736,11.608,0.0264216
11.61,0.988281,11.61,0.0100812,11.61,0.0213811,11.61,0.0290246
11.612,0.979225,11.612,0.0101361,11.612,0.0214249,11.612,0.0301994
11.614,0.967627,11.614,0.0101164,11.614,0.0212836,11.614,0.0311514
11.616,0.953513,11.616,0.0100461,11.616,0.0212398,11.616,0.0321443
11.618,0.936921,11.618,0.00998014,11.618,0.0212057,11.618,0.0331752
11.62,0.917893,11.62,0.00979776,11.62,0.021045,11.62,0.0355215
11.622,0.896475,11.622,0.00973624,11.622,0.0210206,11.622,0.0359401
11.624,0.872724,11.624,0.00969668,11.624,0.0209038,11.624,0.0361814
11.626,0.846699,11.626,0.00967691,11.626,0.020821,11.626,0.0364096
11.628,0.818467,11.628,0.00963956,11.628,0.0209086,11.628,0.03678
11.63,0.788101,11.63,0.00956485,11.63,0.0208891,11.63,0.0370338
11.632,0.755679,11.632,0.00931216,11.632,0.0209866,11.632,0.0375082
11.634,0.721284,11.634,0.00914736,11.634,0.020821,11.634,0.037418
11.636,0.685004,11.636,0.00896938,11.636,0.0206456,11.636,0.037271
11.638,0.646934,11.638,0.0087892,11.638,0.0204362,11.638,0.037071
11.64,0.607172,11.64,0.00858265,11.64,0.0201586,11.64,0.0367934
11.642,0.56582,11.642,0.00803992,11.642,0.0196034,11.642,0.0362287
11.644,0.522986,11.644,0.0069171,11.644,0.0187851,11.644,0.0352974
11.646,0.478781,11.646,0.0065128,11.646,0.0184247,11.646,0.0347485
11.648,0.433319,11.648,0.00622275,11.648,0.0180205,11.648,0.0340521
11.65,0.386719,11.65,0.00601621,11.65,0.0175675,11.65,0.0332598
11.652,0.339102,11.652,0.00568002,11.652,0.0169344,11.652,0.031901
11.654,0.290591,11.654,0.00547787,11.654,0.0166373,11.654,0.0311986
11.656,0.241313,11.656,0.00524056,11.656,0.0163743,11.656,0.0304832
11.658,0.191397,11.658,0.00500984,11.658,0.0160187,11.658,0.0295905
11.66,0.140972,11.66,0.00475056,11.66,0.0156827,11.66,0.0286324
11.662,0.0901702,11.662,0.00402985,11.662,0.0150447,11.662,0.0266277
11.664,0.0391247,11.664,0.00314653,11.664,0.0143823,11.664,0.0245328
11.666,-0.0120313,11.666,0.00267192,11.666,0.0140219,11.666,0.0234467
11.668,-0.0631639,11.668,0.00221488,11.668,0.0136274,11.668,0.0222888
11.67,-0.114139,11.67,0.0017908,11.67,0.0131501,11.67,0.0210198
11.672,-0.164824,11.672,0.0013821,11.672,0.0126971,11.672,0.0198129
11.674,-0.215084,11.674,0.00047242,11.674,0.0115623,11.674,0.0171418
11.676,-0.264789,11.676,-0.000452644,11.676,0.0102668,11.676,0.0143383
11.678,-0.313807,11.678,-0.000881117,11.678,0.00961417,11.678,0.0129788
11.68,-0.36201,11.68,-0.00124147,11.68,0.00881055,11.68,0.0114212
11.682,-0.40927,11.682,-0.00150955,11.682,0.00788031,11.682,0.00978412
11.684,-0.455464,11.684,-0.00175784,11.684,0.0069598,11.684,0.00823215
11.686,-0.50047,11.686,-0.00241264,11.686,0.00512366,11.686,0.00547238
11.688,-0.544168,11.688,-0.00318169,11.688,0.00329726,11.688,0.00306164
11.69,-0.586443,11.69,-0.00354424,11.69,0.00220629,11.69,0.0017162
11.692,-0.627184,11.692,-0.00389362,11.692,0.00105201,11.692,0.000307447
11.694,-0.666283,11.694,-0.00417707,11.694,-8.77E-05,11.694,-0.001049
11.696,-0.703635,11.696,-0.0044759,11.696,-0.0013004,11.696,-0.00246907
11.698,-0.739143,11.698,-0.0052076,11.698,-0.00357487,11.698,-0.00511112
11.7,-0.772711,11.7,-0.00596787,11.7,-0.00594676,11.7,-0.00769035
11.702,-0.804251,11.702,-0.00633262,11.702,-0.00727638,11.702,-0.00906709
11.704,-0.833678,11.704,-0.00661827,11.704,-0.00848911,11.704,-0.0103175
11.706,-0.860914,11.706,-0.00682481,11.706,-0.00958495,11.706,-0.0114322
11.708,-0.885886,11.708,-0.00701158,11.708,-0.0108659,11.708,-0.0127131
11.71,-0.908527,11.71,-0.00743127,11.71,-0.0129894,11.71,-0.0148272
11.712,-0.928777,11.712,-0.00791028,11.712,-0.0152492,11.712,-0.0170588
11.714,-0.94658,11.714,-0.00817396,11.714,-0.0162769,11.714,-0.018077
11.716,-0.961889,11.716,-0.00839369,11.716,-0.0173922,11.716,-0.0191923
11.718,-0.974663,11.718,-0.00858705,11.718,-0.0183809,11.718,-0.0202187
11.72,-0.984865,11.72,-0.00893202,11.72,-0.0202511,11.72,-0.0224188
11.722,-0.992468,11.722,-0.00921108,11.722,-0.0219558,11.722,-0.0247172
11.724,-0.997452,11.724,-0.00932314,11.724,-0.0228081,11.724,-0.0258806
11.726,-0.9998,11.726,-0.00940005,11.726,-0.0234851,11.726,-0.0268591
11.728,-0.999506,11.728,-0.0094418,11.728,-0.0241085,11.728,-0.0277936
11.73,-0.99657,11.73,-0.00947476,11.73,-0.0247416,11.73,-0.028766
11.732,-0.990998,11.732,-0.00961319,11.732,-0.0263732,11.732,-0.0316323
11.734,-0.982803,11.734,-0.00967471,11.734,-0.0268067,11.734,-0.0325087
11.736,-0.972006,11.736,-0.00972964,11.736,-0.027094,11.736,-0.033239
11.738,-0.958634,11.738,-0.0097626,11.738,-0.027435,11.738,-0.034004
11.74,-0.942721,11.74,-0.00977579,11.74,-0.0277954,11.74,-0.0347697
11.742,-0.924309,11.742,-0.00974942,11.742,-0.028409,11.742,-0.0365803
11.744,-0.903445,11.744,-0.00974283,11.744,-0.0286526,11.744,-0.0371914
11.746,-0.880182,11.746,-0.00973404,11.746,-0.0287695,11.746,-0.0376476
11.748,-0.854583,11.748,-0.00971866,11.748,-0.0288912,11.748,-0.0381087
11.75,-0.826713,11.75,-0.00969009,11.75,-0.029086,11.75,-0.0386145
11.752,-0.796645,11.752,-0.00964615,11.752,-0.0292078,11.752,-0.0390284
11.754,-0.764458,11.754,-0.00953408,11.754,-0.0292565,11.754,-0.0394541
11.756,-0.730236,11.756,-0.00947476,11.756,-0.0290812,11.756,-0.0393542
11.758,-0.69407,11.758,-0.00938027,11.758,-0.028862,11.758,-0.0391727
11.76,-0.656055,11.76,-0.0092792,11.76,-0.0288669,11.76,-0.0391776
11.762,-0.61629,11.762,-0.00917153,11.762,-0.0287889,11.762,-0.0390902
11.764,-0.574881,11.764,-0.00892324,11.764,-0.0283214,11.764,-0.0385002
11.766,-0.531937,11.766,-0.00849037,11.766,-0.0276785,11.766,-0.0374332
11.768,-0.487571,11.768,-0.00832557,11.768,-0.0273035,11.768,-0.0368885
11.77,-0.441901,11.77,-0.00815198,11.77,-0.0269431,11.77,-0.036349
11.772,-0.395047,11.772,-0.007974,11.772,-0.0265778,11.772,-0.0358047
11.774,-0.347135,11.774,-0.00758728,11.774,-0.0255355,11.774,-0.0343948
11.776,-0.298291,11.776,-0.00738513,11.776,-0.025029,11.776,-0.0337092
11.778,-0.248644,11.778,-0.00716979,11.778,-0.0244104,11.778,-0.0329022
11.78,-0.198327,11.78,-0.00694347,11.78,-0.0237676,11.78,-0.0320802
11.782,-0.147473,11.782,-0.00669957,11.782,-0.0230662,11.782,-0.0311998
11.784,-0.0962179,11.784,-0.00618979,11.784,-0.02142,11.784,-0.0292332
11.786,-0.0446982,11.786,-0.00562509,11.786,-0.0196959,11.786,-0.027198
11.788,0.00694881,11.788,-0.00531307,11.788,-0.0187364,11.788,-0.0261066
11.79,0.0585854,11.79,-0.00500325,11.79,-0.0178013,11.79,-0.025049
11.792,0.110074,11.792,-0.00467146,11.792,-0.0167639,11.792,-0.0238985
11.794,0.161276,11.794,-0.00433308,11.794,-0.0157557,11.794,-0.0228055
11.796,0.212056,11.796,-0.00396393,11.796,-0.0147476,11.796,-0.0217219
11.798,0.262277,11.798,-0.0031751,11.798,-0.0125851,11.798,-0.0194464
11.8,0.311804,11.8,-0.00274882,11.8,-0.0114941,11.8,-0.0183177
11.802,0.360506,11.802,-0.00230277,11.802,-0.0103837,11.802,-0.017179
11.804,0.408251,11.804,-0.00183035,11.804,-0.00933656,11.804,-0.0161224
11.806,0.454911,11.806,-0.00132717,11.806,-0.00821636,11.806,-0.0149928
11.808,0.500361,11.808,-0.000292241,11.808,-0.00603443,11.808,-0.0127449
11.81,0.544478,11.81,0.00149856,11.81,-0.00254235,11.81,-0.00871559
11.812,0.587144,11.812,0.002116,11.812,-0.00138319,11.812,-0.00734909
11.814,0.628244,11.814,0.00269609,11.814,-0.000204557,11.814,-0.00596311
11.816,0.667667,11.816,0.00318169,11.816,0.000925376,11.816,-0.00463526
11.818,0.705305,11.818,0.00416169,11.818,0.00316089,11.818,-0.00198505
11.82,0.741059,11.82,0.00467585,11.82,0.00423725,11.82,-0.000682498
11.822,0.77483,11.822,0.00515047,11.822,0.00538179,11.822,0.000725941
11.824,0.806527,11.824,0.00554379,11.824,0.00653121,11.824,0.0021581
11.826,0.836065,11.826,0.00593051,11.826,0.00764653,11.826,0.00358444
11.828,0.863362,11.828,0.00676549,11.828,0.00974567,11.828,0.00632447
11.83,0.888345,11.83,0.00768176,11.83,0.0117377,11.83,0.00903275
11.832,0.910945,11.832,0.00806409,11.832,0.0127604,11.832,0.0104514
11.834,0.9311,11.834,0.00831678,11.834,0.013754,11.834,0.0118596
11.836,0.948756,11.836,0.0084618,11.836,0.0146843,11.836,0.0132046
11.838,0.963862,11.838,0.00855848,11.838,0.0156048,11.838,0.0145586
11.84,0.976379,11.84,0.00874965,11.84,0.0171876,11.84,0.0170086
11.842,0.98627,11.842,0.00893862,11.842,0.0187705,11.842,0.0195622
11.844,0.993508,11.844,0.0090331,11.844,0.0195254,11.844,0.0208166
11.846,0.998071,11.846,0.00913418,11.846,0.0202316,11.846,0.0220412
11.848,0.999948,11.848,0.00925063,11.848,0.0208891,11.848,0.0232359
11.85,0.99913,11.85,0.00939565,11.85,0.0212983,11.85,0.0242199
11.852,0.99562,11.852,0.0097626,11.852,0.0215028,11.852,0.0258853
11.854,0.989425,11.854,0.0101427,11.854,0.0213811,11.854,0.0279501
11.856,0.980561,11.856,0.010268,11.856,0.0214541,11.856,0.0292296
11.858,0.96905,11.858,0.0102965,11.858,0.0213226,11.858,0.0302856
11.86,0.954923,11.86,0.0102526,11.86,0.0213226,11.86,0.0314354
11.862,0.938216,11.862,0.0101779,11.862,0.0213275,11.862,0.0325524
11.864,0.918973,11.864,0.0100878,11.864,0.0212544,11.864,0.0335538
11.866,0.897244,11.866,0.00986148,11.866,0.0211668,11.866,0.0351249
11.868,0.873088,11.868,0.00974063,11.868,0.0211181,11.868,0.035604
11.87,0.846569,11.87,0.00964175,11.87,0.0209963,11.87,0.0359346
11.872,0.817757,11.872,0.00956265,11.872,0.0209038,11.872,0.0362662
11.874,0.786728,11.874,0.00947476,11.874,0.0209232,11.874,0.0366815
11.876,0.753567,11.876,0.00924404,11.876,0.0208599,11.876,0.0373345
11.878,0.718361,11.878,0.00880238,11.878,0.0204654,11.878,0.0378165
11.88,0.681206,11.88,0.00864198,11.88,0.0202852,11.88,0.037853
11.882,0.642199,11.882,0.00849476,11.882,0.0200563,11.882,0.0378221
11.884,0.601448,11.884,0.00834754,11.884,0.0198956,11.884,0.0378027
11.886,0.55906,11.886,0.00792127,11.886,0.0193598,11.886,0.0373047
11.888,0.515151,11.888,0.00765979,11.888,0.0192137,11.888,0.0370172
11.89,0.469838,11.89,0.00735656,11.89,0.0190043,11.89,0.0365533
11.892,0.423244,11.892,0.00704235,11.892,0.0188533,11.892,0.0360913
11.894,0.375494,11.894,0.00668199,11.894,0.0185221,11.894,0.0354114
11.896,0.326718,11.896,0.00592832,11.896,0.0179523,11.896,0.0340781
11.898,0.277048,11.898,0.00513289,11.898,0.0171487,11.898,0.0324546
11.9,0.226617,11.9,0.00477034,11.9,0.016725,11.9,0.0316256
11.902,0.175563,11.902,0.00445832,11.902,0.016233,11.902,0.0307001
11.904,0.124025,11.904,0.00421662,11.904,0.0159359,11.904,0.0299978
11.906,0.0721406,11.906,0.00394635,11.906,0.0154586,11.906,0.0290963
11.908,0.0200524,11.908,0.00328716,11.908,0.0147865,11.908,0.0274252
11.91,-0.0320984,11.91,0.00249174,11.91,0.0138319,11.91,0.0251134
11.912,-0.08417,11.912,0.00202811,11.912,0.0134033,11.912,0.0239591
11.914,-0.136021,11.914,0.00160183,11.914,0.0127945,11.914,0.0226152
11.916,-0.187509,11.916,0.00121071,11.916,0.0123416,11.916,0.0214271
11.918,-0.238495,11.918,0.00079762,11.918,0.0118205,11.918,0.0201708
11.92,-0.288839,11.92,-0.000140627,11.92,0.0107344,11.92,0.0176333
11.922,-0.338404,11.922,-0.001136,11.922,0.00943884,11.922,0.0148392
11.924,-0.387055,11.924,-0.00161941,11.924,0.00879594,11.924,0.0134612
11.926,-0.434658,11.926,-0.00200174,11.926,0.0079631,11.926,0.0119215
11.928,-0.481082,11.928,-0.00230277,11.928,0.00715949,11.928,0.0103922
11.93,-0.526202,11.93,-0.00256864,11.93,0.00633152,11.93,0.00886679
11.932,-0.569892,11.932,-0.00286967,11.932,0.00538179,11.932,0.00720078
11.934,-0.612034,11.934,-0.00361236,11.934,0.00349695,11.934,0.00397761
11.936,-0.652511,11.936,-0.00396393,11.936,0.00245955,11.936,0.00233703
11.938,-0.691212,11.938,-0.00432868,11.938,0.00136371,11.938,0.000713401
11.94,-0.72803,11.94,-0.00467585,11.94,0.000263002,11.94,-0.000773726
11.942,-0.762865,11.942,-0.00505379,11.942,-0.00085232,11.942,-0.00219064
11.944,-0.795619,11.944,-0.00591513,11.944,-0.00314628,11.944,-0.00500296
11.946,-0.826202,11.946,-0.00719835,11.946,-0.00657991,11.946,-0.00909633
11.948,-0.854529,11.948,-0.00755871,11.948,-0.00782673,11.948,-0.0105222
11.95,-0.880523,11.95,-0.00782459,11.95,-0.00905894,11.95,-0.0119241
11.952,-0.90411,11.952,-0.00799817,11.952,-0.0102814,11.952,-0.0132879
11.954,-0.925225,11.954,-0.00814759,11.954,-0.012663,11.954,-0.0158863
11.956,-0.943809,11.956,-0.00815418,11.956,-0.0137686,11.956,-0.0170485
11.958,-0.959811,11.958,-0.00816297,11.958,-0.0149716,11.958,-0.0182986
11.96,-0.973183,11.96,-0.00820692,11.96,-0.0160869,11.96,-0.0194422
11.962,-0.98389,11.962,-0.00831898,11.962,-0.0172266,11.962,-0.0206007
11.964,-0.9919,11.964,-0.00875624,11.964,-0.0194426,11.964,-0.0228073
11.966,-0.99719,11.966,-0.00940664,11.966,-0.0214639,11.966,-0.0248285
11.968,-0.999745,11.968,-0.00974503,11.968,-0.0223697,11.968,-0.0258004
11.97,-0.999556,11.97,-0.0100109,11.97,-0.0232951,11.97,-0.0269048
11.972,-0.996621,11.972,-0.0101823,11.972,-0.0240987,11.972,-0.0279818
11.974,-0.990949,11.974,-0.010268,11.974,-0.0248877,11.974,-0.0291006
11.976,-0.982553,11.976,-0.0102636,11.976,-0.0257498,11.976,-0.0302926
11.978,-0.971456,11.978,-0.0101713,11.978,-0.0271184,11.978,-0.032302
11.98,-0.957686,11.98,-0.0101076,11.98,-0.027698,11.98,-0.0331832
11.982,-0.941279,11.982,-0.0100505,11.982,-0.0282532,11.982,-0.0340589
11.984,-0.922281,11.984,-0.0100131,11.984,-0.0286185,11.984,-0.0347634
11.986,-0.900742,11.986,-0.00998893,11.986,-0.0290519,11.986,-0.0355645
11.988,-0.87672,11.988,-0.00995157,11.988,-0.0297484,11.988,-0.0370526
11.99,-0.85028,11.99,-0.00992301,11.99,-0.0293198,11.99,-0.0384713
11.992,-0.821494,11.992,-0.00987467,11.992,-0.0293247,11.992,-0.0392113
11.994,-0.790441,11.994,-0.00981754,11.994,-0.029125,11.994,-0.0397185
11.996,-0.757203,11.996,-0.00975162,11.996,-0.0290325,11.996,-0.0403139
11.998,-0.721873,11.998,-0.00966153,11.998,-0.0291542,11.998,-0.0410954
12,-0.684547,12,-0.00935391,12,-0.029013,12,-0.0415008
